AOIName,FixationDuration,Stimulus,Participant
4,173,Task6CM,dac593bd
2,66,Task6CM,dac593bd
13,70,Task6CM,dac593bd
6,17,Task6CM,dac593bd
4,338,Task6CM,dac593bd
15,46,Task6CM,dac593bd
17,75,Task6CM,dac593bd
18,400,Task6CM,dac593bd
4,338,Task6CM,dac593bd
2,597,Task6CM,dac593bd
5,275,Task6CM,dac593bd
1,15,Task6CM,dac593bd
0,2440,Task6CM,dac593bd
17,195,Task6CM,dac593bd
13,403,Task6CM,dac593bd
10,689,Task6CM,dac593bd
0,245,Task6CM,dac593bd
1,62,Task6CM,dac593bd
2,855,Task6CM,dac593bd
7,0,Task6CM,dac593bd
5,231,Task6CM,dac593bd
6,437,Task6CM,dac593bd
12,201,Task6CM,dac593bd
10,664,Task6CM,dac593bd
15,309,Task6CM,dac593bd
16,122,Task6CM,dac593bd
17,601,Task6CM,dac593bd
15,46,Task6CM,dac593bd
3,116,Task6CM,dac593bd
0,5041,Task6CM,dac593bd
1,2778,Task6CM,dac593bd
17,139,Task6CM,dac593bd
1,155,Task6CM,dac593bd
2,1046,Task6CM,dac593bd
3,194,Task6CM,dac593bd
2,1505,Task6CM,dac593bd
3,2155,Task6CM,dac593bd
4,2030,Task6CM,dac593bd
2,783,Task6CM,dac593bd
4,1775,Task6CM,dac593bd
2,1859,Task6CM,dac593bd
4,683,Task6CM,dac593bd
3,16,Task6CM,dac593bd
4,1124,Task6CM,dac593bd
5,320,Task6CM,dac593bd
7,26,Task6CM,dac593bd
10,446,Task6CM,dac593bd
9,275,Task6CM,dac593bd
5,178,Task6CM,dac593bd
2,184,Task6CM,dac593bd
5,0,Task6CM,dac593bd
12,138,Task6CM,dac593bd
13,16,Task6CM,dac593bd
14,89,Task6CM,dac593bd
13,0,Task6CM,dac593bd
12,0,Task6CM,dac593bd
15,24,Task6CM,dac593bd
14,16,Task6CM,dac593bd
15,93,Task6CM,dac593bd
16,136,Task6CM,dac593bd
15,262,Task6CM,dac593bd
17,0,Task6CM,dac593bd
15,0,Task6CM,dac593bd
16,0,Task6CM,dac593bd
14,180,Task6CM,dac593bd
16,557,Task6CM,dac593bd
17,647,Task6CM,dac593bd
18,339,Task6CM,dac593bd
17,184,Task6CM,dac593bd
13,460,Task6CM,dac593bd
17,707,Task6CM,dac593bd
18,357,Task6CM,dac593bd
12,126,Task6CM,dac593bd
13,171,Task6CM,dac593bd
10,171,Task6CM,dac593bd
12,73,Task6CM,dac593bd
10,707,Task6CM,dac593bd
0,986,Task6CM,dac593bd
3,677,Task6CM,dac593bd
5,201,Task6CM,dac593bd
4,260,Task6CM,dac593bd
9,28,Task6CM,dac593bd
11,588,Task6CM,dac593bd
13,307,Task6CM,dac593bd
