AOIName,FixationDuration,Stimulus,Participant
12,0,Task12CP,dac593bd
7,108,Task12CP,dac593bd
0,434,Task12CP,dac593bd
3,350,Task12CP,dac593bd
1,0,Task12CP,dac593bd
2,121,Task12CP,dac593bd
5,177,Task12CP,dac593bd
6,309,Task12CP,dac593bd
7,0,Task12CP,dac593bd
11,29,Task12CP,dac593bd
5,123,Task12CP,dac593bd
7,118,Task12CP,dac593bd
5,76,Task12CP,dac593bd
7,263,Task12CP,dac593bd
5,1140,Task12CP,dac593bd
7,548,Task12CP,dac593bd
8,570,Task12CP,dac593bd
15,62,Task12CP,dac593bd
10,0,Task12CP,dac593bd
8,34,Task12CP,dac593bd
0,198,Task12CP,dac593bd
12,0,Task12CP,dac593bd
16,584,Task12CP,dac593bd
8,92,Task12CP,dac593bd
1,153,Task12CP,dac593bd
0,818,Task12CP,dac593bd
1,77,Task12CP,dac593bd
3,833,Task12CP,dac593bd
1,600,Task12CP,dac593bd
2,513,Task12CP,dac593bd
5,2578,Task12CP,dac593bd
7,1264,Task12CP,dac593bd
5,467,Task12CP,dac593bd
7,326,Task12CP,dac593bd
9,185,Task12CP,dac593bd
10,170,Task12CP,dac593bd
8,463,Task12CP,dac593bd
15,93,Task12CP,dac593bd
16,32,Task12CP,dac593bd
15,352,Task12CP,dac593bd
16,602,Task12CP,dac593bd
5,207,Task12CP,dac593bd
0,413,Task12CP,dac593bd
7,1202,Task12CP,dac593bd
10,617,Task12CP,dac593bd
8,262,Task12CP,dac593bd
16,532,Task12CP,dac593bd
15,123,Task12CP,dac593bd
16,77,Task12CP,dac593bd
15,355,Task12CP,dac593bd
16,293,Task12CP,dac593bd
15,246,Task12CP,dac593bd
12,154,Task12CP,dac593bd
11,0,Task12CP,dac593bd
7,180,Task12CP,dac593bd
8,269,Task12CP,dac593bd
5,1245,Task12CP,dac593bd
7,585,Task12CP,dac593bd
5,1310,Task12CP,dac593bd
16,208,Task12CP,dac593bd
17,46,Task12CP,dac593bd
16,62,Task12CP,dac593bd
15,91,Task12CP,dac593bd
3,184,Task12CP,dac593bd
5,0,Task12CP,dac593bd
1,198,Task12CP,dac593bd
0,103,Task12CP,dac593bd
7,123,Task12CP,dac593bd
9,260,Task12CP,dac593bd
7,466,Task12CP,dac593bd
16,383,Task12CP,dac593bd
5,77,Task12CP,dac593bd
7,402,Task12CP,dac593bd
9,814,Task12CP,dac593bd
7,1352,Task12CP,dac593bd
5,31,Task12CP,dac593bd
6,49,Task12CP,dac593bd
2,139,Task12CP,dac593bd
8,0,Task12CP,dac593bd
5,1064,Task12CP,dac593bd
7,348,Task12CP,dac593bd
18,0,Task12CP,dac593bd
16,0,Task12CP,dac593bd
17,94,Task12CP,dac593bd
18,0,Task12CP,dac593bd
19,0,Task12CP,dac593bd
