AOIName,FixationDuration,Stimulus,Participant
10,186,Task10CM,1d1071e4
9,26,Task10CM,1d1071e4
8,93,Task10CM,1d1071e4
15,570,Task10CM,1d1071e4
16,0,Task10CM,1d1071e4
15,591,Task10CM,1d1071e4
16,186,Task10CM,1d1071e4
17,0,Task10CM,1d1071e4
16,139,Task10CM,1d1071e4
15,173,Task10CM,1d1071e4
16,746,Task10CM,1d1071e4
17,110,Task10CM,1d1071e4
0,1427,Task10CM,1d1071e4
1,1777,Task10CM,1d1071e4
2,1334,Task10CM,1d1071e4
1,2787,Task10CM,1d1071e4
0,380,Task10CM,1d1071e4
15,0,Task10CM,1d1071e4
16,62,Task10CM,1d1071e4
15,200,Task10CM,1d1071e4
17,25,Task10CM,1d1071e4
15,572,Task10CM,1d1071e4
0,3041,Task10CM,1d1071e4
1,1611,Task10CM,1d1071e4
2,0,Task10CM,1d1071e4
9,0,Task10CM,1d1071e4
1,1566,Task10CM,1d1071e4
2,3257,Task10CM,1d1071e4
1,376,Task10CM,1d1071e4
2,1572,Task10CM,1d1071e4
4,22,Task10CM,1d1071e4
2,1440,Task10CM,1d1071e4
3,1163,Task10CM,1d1071e4
4,32,Task10CM,1d1071e4
3,2330,Task10CM,1d1071e4
0,33,Task10CM,1d1071e4
16,43,Task10CM,1d1071e4
15,207,Task10CM,1d1071e4
3,91,Task10CM,1d1071e4
15,94,Task10CM,1d1071e4
3,336,Task10CM,1d1071e4
5,453,Task10CM,1d1071e4
6,0,Task10CM,1d1071e4
5,15,Task10CM,1d1071e4
4,1937,Task10CM,1d1071e4
5,115,Task10CM,1d1071e4
6,0,Task10CM,1d1071e4
5,510,Task10CM,1d1071e4
4,927,Task10CM,1d1071e4
5,881,Task10CM,1d1071e4
4,416,Task10CM,1d1071e4
3,139,Task10CM,1d1071e4
6,498,Task10CM,1d1071e4
5,280,Task10CM,1d1071e4
6,479,Task10CM,1d1071e4
8,36,Task10CM,1d1071e4
10,30,Task10CM,1d1071e4
11,87,Task10CM,1d1071e4
7,16,Task10CM,1d1071e4
6,99,Task10CM,1d1071e4
5,233,Task10CM,1d1071e4
11,62,Task10CM,1d1071e4
9,300,Task10CM,1d1071e4
8,446,Task10CM,1d1071e4
11,27,Task10CM,1d1071e4
10,137,Task10CM,1d1071e4
13,62,Task10CM,1d1071e4
10,16,Task10CM,1d1071e4
2,109,Task10CM,1d1071e4
0,170,Task10CM,1d1071e4
3,220,Task10CM,1d1071e4
6,62,Task10CM,1d1071e4
5,693,Task10CM,1d1071e4
7,53,Task10CM,1d1071e4
6,78,Task10CM,1d1071e4
16,133,Task10CM,1d1071e4
18,123,Task10CM,1d1071e4
17,0,Task10CM,1d1071e4
15,123,Task10CM,1d1071e4
16,249,Task10CM,1d1071e4
17,323,Task10CM,1d1071e4
16,155,Task10CM,1d1071e4
15,123,Task10CM,1d1071e4
13,45,Task10CM,1d1071e4
11,31,Task10CM,1d1071e4
12,101,Task10CM,1d1071e4
11,216,Task10CM,1d1071e4
8,0,Task10CM,1d1071e4
5,0,Task10CM,1d1071e4
3,15,Task10CM,1d1071e4
0,575,Task10CM,1d1071e4
2,156,Task10CM,1d1071e4
1,640,Task10CM,1d1071e4
0,449,Task10CM,1d1071e4
13,94,Task10CM,1d1071e4
11,79,Task10CM,1d1071e4
4,19,Task10CM,1d1071e4
1,868,Task10CM,1d1071e4
8,77,Task10CM,1d1071e4
6,0,Task10CM,1d1071e4
1,232,Task10CM,1d1071e4
11,187,Task10CM,1d1071e4
12,89,Task10CM,1d1071e4
16,124,Task10CM,1d1071e4
17,59,Task10CM,1d1071e4
16,77,Task10CM,1d1071e4
5,418,Task10CM,1d1071e4
6,27,Task10CM,1d1071e4
7,31,Task10CM,1d1071e4
10,0,Task10CM,1d1071e4
16,62,Task10CM,1d1071e4
15,46,Task10CM,1d1071e4
17,422,Task10CM,1d1071e4
16,403,Task10CM,1d1071e4
17,644,Task10CM,1d1071e4
18,18,Task10CM,1d1071e4
17,0,Task10CM,1d1071e4
16,247,Task10CM,1d1071e4
9,109,Task10CM,1d1071e4
11,215,Task10CM,1d1071e4
1,1112,Task10CM,1d1071e4
