AOIName,FixationDuration,Stimulus,Participant
0,707,Task11CM,9a43cae5
1,794,Task11CM,9a43cae5
0,0,Task11CM,9a43cae5
1,1461,Task11CM,9a43cae5
0,722,Task11CM,9a43cae5
1,1406,Task11CM,9a43cae5
2,802,Task11CM,9a43cae5
0,0,Task11CM,9a43cae5
2,260,Task11CM,9a43cae5
0,693,Task11CM,9a43cae5
1,190,Task11CM,9a43cae5
2,263,Task11CM,9a43cae5
1,553,Task11CM,9a43cae5
2,891,Task11CM,9a43cae5
3,633,Task11CM,9a43cae5
2,594,Task11CM,9a43cae5
1,168,Task11CM,9a43cae5
2,308,Task11CM,9a43cae5
3,446,Task11CM,9a43cae5
4,465,Task11CM,9a43cae5
3,2923,Task11CM,9a43cae5
4,5169,Task11CM,9a43cae5
8,108,Task11CM,9a43cae5
4,91,Task11CM,9a43cae5
0,355,Task11CM,9a43cae5
14,878,Task11CM,9a43cae5
0,477,Task11CM,9a43cae5
1,2324,Task11CM,9a43cae5
0,591,Task11CM,9a43cae5
1,3885,Task11CM,9a43cae5
2,801,Task11CM,9a43cae5
3,16,Task11CM,9a43cae5
4,283,Task11CM,9a43cae5
0,244,Task11CM,9a43cae5
2,305,Task11CM,9a43cae5
3,73,Task11CM,9a43cae5
2,753,Task11CM,9a43cae5
3,397,Task11CM,9a43cae5
2,1907,Task11CM,9a43cae5
0,39,Task11CM,9a43cae5
2,691,Task11CM,9a43cae5
3,398,Task11CM,9a43cae5
2,1805,Task11CM,9a43cae5
3,1195,Task11CM,9a43cae5
2,47,Task11CM,9a43cae5
3,611,Task11CM,9a43cae5
2,91,Task11CM,9a43cae5
3,165,Task11CM,9a43cae5
0,202,Task11CM,9a43cae5
1,369,Task11CM,9a43cae5
2,77,Task11CM,9a43cae5
3,2081,Task11CM,9a43cae5
2,229,Task11CM,9a43cae5
3,1434,Task11CM,9a43cae5
2,491,Task11CM,9a43cae5
3,6699,Task11CM,9a43cae5
4,0,Task11CM,9a43cae5
3,0,Task11CM,9a43cae5
4,2105,Task11CM,9a43cae5
3,789,Task11CM,9a43cae5
4,5059,Task11CM,9a43cae5
3,218,Task11CM,9a43cae5
4,179,Task11CM,9a43cae5
3,229,Task11CM,9a43cae5
4,566,Task11CM,9a43cae5
1,279,Task11CM,9a43cae5
4,233,Task11CM,9a43cae5
2,140,Task11CM,9a43cae5
3,428,Task11CM,9a43cae5
4,2067,Task11CM,9a43cae5
5,291,Task11CM,9a43cae5
9,127,Task11CM,9a43cae5
4,431,Task11CM,9a43cae5
3,293,Task11CM,9a43cae5
2,1285,Task11CM,9a43cae5
1,572,Task11CM,9a43cae5
2,1821,Task11CM,9a43cae5
3,4328,Task11CM,9a43cae5
1,26,Task11CM,9a43cae5
0,184,Task11CM,9a43cae5
4,0,Task11CM,9a43cae5
3,766,Task11CM,9a43cae5
1,447,Task11CM,9a43cae5
3,4504,Task11CM,9a43cae5
2,797,Task11CM,9a43cae5
3,537,Task11CM,9a43cae5
2,138,Task11CM,9a43cae5
3,346,Task11CM,9a43cae5
2,631,Task11CM,9a43cae5
4,87,Task11CM,9a43cae5
3,217,Task11CM,9a43cae5
4,938,Task11CM,9a43cae5
3,1939,Task11CM,9a43cae5
2,909,Task11CM,9a43cae5
1,122,Task11CM,9a43cae5
2,386,Task11CM,9a43cae5
3,1262,Task11CM,9a43cae5
4,154,Task11CM,9a43cae5
3,722,Task11CM,9a43cae5
4,1815,Task11CM,9a43cae5
3,387,Task11CM,9a43cae5
2,1088,Task11CM,9a43cae5
1,91,Task11CM,9a43cae5
2,78,Task11CM,9a43cae5
4,510,Task11CM,9a43cae5
3,938,Task11CM,9a43cae5
2,1448,Task11CM,9a43cae5
3,1101,Task11CM,9a43cae5
4,75,Task11CM,9a43cae5
5,56,Task11CM,9a43cae5
4,122,Task11CM,9a43cae5
5,0,Task11CM,9a43cae5
4,2645,Task11CM,9a43cae5
5,781,Task11CM,9a43cae5
0,431,Task11CM,9a43cae5
6,5298,Task11CM,9a43cae5
5,74,Task11CM,9a43cae5
6,171,Task11CM,9a43cae5
4,1528,Task11CM,9a43cae5
6,416,Task11CM,9a43cae5
5,3499,Task11CM,9a43cae5
7,363,Task11CM,9a43cae5
4,676,Task11CM,9a43cae5
6,753,Task11CM,9a43cae5
4,1233,Task11CM,9a43cae5
5,306,Task11CM,9a43cae5
4,527,Task11CM,9a43cae5
3,376,Task11CM,9a43cae5
2,2088,Task11CM,9a43cae5
0,772,Task11CM,9a43cae5
3,434,Task11CM,9a43cae5
2,699,Task11CM,9a43cae5
3,1349,Task11CM,9a43cae5
2,599,Task11CM,9a43cae5
3,588,Task11CM,9a43cae5
2,555,Task11CM,9a43cae5
3,5814,Task11CM,9a43cae5
2,260,Task11CM,9a43cae5
3,247,Task11CM,9a43cae5
2,657,Task11CM,9a43cae5
4,258,Task11CM,9a43cae5
3,1577,Task11CM,9a43cae5
4,217,Task11CM,9a43cae5
5,0,Task11CM,9a43cae5
4,46,Task11CM,9a43cae5
3,522,Task11CM,9a43cae5
4,440,Task11CM,9a43cae5
5,835,Task11CM,9a43cae5
0,568,Task11CM,9a43cae5
4,0,Task11CM,9a43cae5
6,217,Task11CM,9a43cae5
5,92,Task11CM,9a43cae5
4,31,Task11CM,9a43cae5
5,109,Task11CM,9a43cae5
6,615,Task11CM,9a43cae5
5,0,Task11CM,9a43cae5
4,538,Task11CM,9a43cae5
6,785,Task11CM,9a43cae5
4,2536,Task11CM,9a43cae5
12,0,Task11CM,9a43cae5
14,0,Task11CM,9a43cae5
7,140,Task11CM,9a43cae5
5,722,Task11CM,9a43cae5
3,139,Task11CM,9a43cae5
0,31,Task11CM,9a43cae5
5,1459,Task11CM,9a43cae5
4,810,Task11CM,9a43cae5
10,77,Task11CM,9a43cae5
4,1137,Task11CM,9a43cae5
2,292,Task11CM,9a43cae5
3,200,Task11CM,9a43cae5
2,3289,Task11CM,9a43cae5
3,1133,Task11CM,9a43cae5
2,123,Task11CM,9a43cae5
4,275,Task11CM,9a43cae5
3,109,Task11CM,9a43cae5
2,480,Task11CM,9a43cae5
4,44,Task11CM,9a43cae5
3,1820,Task11CM,9a43cae5
6,0,Task11CM,9a43cae5
3,3939,Task11CM,9a43cae5
4,0,Task11CM,9a43cae5
3,6529,Task11CM,9a43cae5
2,2514,Task11CM,9a43cae5
3,2456,Task11CM,9a43cae5
4,2237,Task11CM,9a43cae5
5,110,Task11CM,9a43cae5
4,1139,Task11CM,9a43cae5
3,47,Task11CM,9a43cae5
4,0,Task11CM,9a43cae5
5,495,Task11CM,9a43cae5
