AOIName,FixationDuration,Stimulus,Participant
0,716,Task6CP,9a43cae5
1,683,Task6CP,9a43cae5
3,1279,Task6CP,9a43cae5
5,30,Task6CP,9a43cae5
7,109,Task6CP,9a43cae5
9,675,Task6CP,9a43cae5
0,388,Task6CP,9a43cae5
18,352,Task6CP,9a43cae5
24,264,Task6CP,9a43cae5
7,0,Task6CP,9a43cae5
0,1238,Task6CP,9a43cae5
1,1625,Task6CP,9a43cae5
3,555,Task6CP,9a43cae5
5,169,Task6CP,9a43cae5
3,2274,Task6CP,9a43cae5
5,651,Task6CP,9a43cae5
3,189,Task6CP,9a43cae5
5,1070,Task6CP,9a43cae5
3,4434,Task6CP,9a43cae5
6,107,Task6CP,9a43cae5
1,107,Task6CP,9a43cae5
4,30,Task6CP,9a43cae5
6,1032,Task6CP,9a43cae5
5,140,Task6CP,9a43cae5
7,2894,Task6CP,9a43cae5
5,1384,Task6CP,9a43cae5
1,551,Task6CP,9a43cae5
7,1331,Task6CP,9a43cae5
1,398,Task6CP,9a43cae5
0,371,Task6CP,9a43cae5
1,139,Task6CP,9a43cae5
3,29,Task6CP,9a43cae5
9,93,Task6CP,9a43cae5
5,0,Task6CP,9a43cae5
3,758,Task6CP,9a43cae5
20,75,Task6CP,9a43cae5
27,201,Task6CP,9a43cae5
3,969,Task6CP,9a43cae5
28,94,Task6CP,9a43cae5
27,0,Task6CP,9a43cae5
3,247,Task6CP,9a43cae5
7,5086,Task6CP,9a43cae5
9,1123,Task6CP,9a43cae5
11,32,Task6CP,9a43cae5
9,830,Task6CP,9a43cae5
7,1632,Task6CP,9a43cae5
5,257,Task6CP,9a43cae5
7,1966,Task6CP,9a43cae5
11,649,Task6CP,9a43cae5
19,292,Task6CP,9a43cae5
9,123,Task6CP,9a43cae5
7,1926,Task6CP,9a43cae5
9,64,Task6CP,9a43cae5
5,308,Task6CP,9a43cae5
8,288,Task6CP,9a43cae5
5,368,Task6CP,9a43cae5
6,280,Task6CP,9a43cae5
8,0,Task6CP,9a43cae5
6,301,Task6CP,9a43cae5
8,2537,Task6CP,9a43cae5
10,204,Task6CP,9a43cae5
7,279,Task6CP,9a43cae5
5,3062,Task6CP,9a43cae5
7,4948,Task6CP,9a43cae5
9,276,Task6CP,9a43cae5
13,34,Task6CP,9a43cae5
11,768,Task6CP,9a43cae5
7,217,Task6CP,9a43cae5
5,59,Task6CP,9a43cae5
3,45,Task6CP,9a43cae5
7,2050,Task6CP,9a43cae5
9,2328,Task6CP,9a43cae5
11,209,Task6CP,9a43cae5
9,168,Task6CP,9a43cae5
7,1109,Task6CP,9a43cae5
9,1291,Task6CP,9a43cae5
11,309,Task6CP,9a43cae5
10,248,Task6CP,9a43cae5
12,32,Task6CP,9a43cae5
10,1857,Task6CP,9a43cae5
12,317,Task6CP,9a43cae5
10,0,Task6CP,9a43cae5
7,45,Task6CP,9a43cae5
9,124,Task6CP,9a43cae5
10,21,Task6CP,9a43cae5
9,1874,Task6CP,9a43cae5
11,1142,Task6CP,9a43cae5
21,0,Task6CP,9a43cae5
13,0,Task6CP,9a43cae5
