AOIName,FixationDuration,Stimulus,Participant
5,218,Task2CM,45c939e2
2,124,Task2CM,45c939e2
0,1846,Task2CM,45c939e2
1,249,Task2CM,45c939e2
2,1342,Task2CM,45c939e2
0,64,Task2CM,45c939e2
2,0,Task2CM,45c939e2
3,1301,Task2CM,45c939e2
4,1316,Task2CM,45c939e2
5,1306,Task2CM,45c939e2
6,648,Task2CM,45c939e2
4,356,Task2CM,45c939e2
6,92,Task2CM,45c939e2
3,586,Task2CM,45c939e2
8,872,Task2CM,45c939e2
7,46,Task2CM,45c939e2
9,215,Task2CM,45c939e2
4,247,Task2CM,45c939e2
5,108,Task2CM,45c939e2
6,367,Task2CM,45c939e2
5,201,Task2CM,45c939e2
7,16,Task2CM,45c939e2
8,373,Task2CM,45c939e2
7,61,Task2CM,45c939e2
9,0,Task2CM,45c939e2
1,185,Task2CM,45c939e2
2,220,Task2CM,45c939e2
0,249,Task2CM,45c939e2
1,2363,Task2CM,45c939e2
11,0,Task2CM,45c939e2
8,207,Task2CM,45c939e2
13,31,Task2CM,45c939e2
9,215,Task2CM,45c939e2
6,524,Task2CM,45c939e2
3,483,Task2CM,45c939e2
4,0,Task2CM,45c939e2
2,429,Task2CM,45c939e2
14,559,Task2CM,45c939e2
1,62,Task2CM,45c939e2
13,490,Task2CM,45c939e2
4,384,Task2CM,45c939e2
13,206,Task2CM,45c939e2
15,401,Task2CM,45c939e2
16,184,Task2CM,45c939e2
13,1253,Task2CM,45c939e2
3,524,Task2CM,45c939e2
7,0,Task2CM,45c939e2
6,15,Task2CM,45c939e2
2,743,Task2CM,45c939e2
3,916,Task2CM,45c939e2
13,201,Task2CM,45c939e2
1,672,Task2CM,45c939e2
7,97,Task2CM,45c939e2
8,268,Task2CM,45c939e2
13,216,Task2CM,45c939e2
7,246,Task2CM,45c939e2
13,620,Task2CM,45c939e2
14,279,Task2CM,45c939e2
13,355,Task2CM,45c939e2
6,154,Task2CM,45c939e2
3,364,Task2CM,45c939e2
13,92,Task2CM,45c939e2
2,538,Task2CM,45c939e2
3,154,Task2CM,45c939e2
14,402,Task2CM,45c939e2
4,248,Task2CM,45c939e2
13,1139,Task2CM,45c939e2
15,123,Task2CM,45c939e2
6,108,Task2CM,45c939e2
1,154,Task2CM,45c939e2
4,155,Task2CM,45c939e2
1,1621,Task2CM,45c939e2
6,15,Task2CM,45c939e2
1,231,Task2CM,45c939e2
3,46,Task2CM,45c939e2
4,1284,Task2CM,45c939e2
9,322,Task2CM,45c939e2
13,906,Task2CM,45c939e2
5,18,Task2CM,45c939e2
3,536,Task2CM,45c939e2
6,415,Task2CM,45c939e2
4,358,Task2CM,45c939e2
3,202,Task2CM,45c939e2
13,450,Task2CM,45c939e2
4,572,Task2CM,45c939e2
