AOIName,FixationDuration,Stimulus,Participant
3,89,Task7CP,45c939e2
0,253,Task7CP,45c939e2
18,155,Task7CP,45c939e2
20,693,Task7CP,45c939e2
19,1031,Task7CP,45c939e2
20,589,Task7CP,45c939e2
21,160,Task7CP,45c939e2
0,139,Task7CP,45c939e2
2,648,Task7CP,45c939e2
0,1552,Task7CP,45c939e2
2,1176,Task7CP,45c939e2
1,419,Task7CP,45c939e2
2,286,Task7CP,45c939e2
3,74,Task7CP,45c939e2
1,204,Task7CP,45c939e2
3,400,Task7CP,45c939e2
4,760,Task7CP,45c939e2
1,155,Task7CP,45c939e2
3,1455,Task7CP,45c939e2
6,1668,Task7CP,45c939e2
5,851,Task7CP,45c939e2
9,169,Task7CP,45c939e2
4,789,Task7CP,45c939e2
6,107,Task7CP,45c939e2
11,1114,Task7CP,45c939e2
10,293,Task7CP,45c939e2
13,135,Task7CP,45c939e2
20,61,Task7CP,45c939e2
19,334,Task7CP,45c939e2
12,0,Task7CP,45c939e2
5,463,Task7CP,45c939e2
3,2595,Task7CP,45c939e2
5,2106,Task7CP,45c939e2
1,450,Task7CP,45c939e2
0,200,Task7CP,45c939e2
5,296,Task7CP,45c939e2
0,741,Task7CP,45c939e2
1,557,Task7CP,45c939e2
5,524,Task7CP,45c939e2
3,724,Task7CP,45c939e2
5,140,Task7CP,45c939e2
6,723,Task7CP,45c939e2
5,1795,Task7CP,45c939e2
6,109,Task7CP,45c939e2
4,186,Task7CP,45c939e2
18,1017,Task7CP,45c939e2
3,448,Task7CP,45c939e2
5,276,Task7CP,45c939e2
3,866,Task7CP,45c939e2
5,121,Task7CP,45c939e2
7,32,Task7CP,45c939e2
10,309,Task7CP,45c939e2
19,246,Task7CP,45c939e2
10,307,Task7CP,45c939e2
11,396,Task7CP,45c939e2
10,112,Task7CP,45c939e2
14,156,Task7CP,45c939e2
3,477,Task7CP,45c939e2
10,876,Task7CP,45c939e2
11,1244,Task7CP,45c939e2
10,405,Task7CP,45c939e2
0,572,Task7CP,45c939e2
10,139,Task7CP,45c939e2
12,604,Task7CP,45c939e2
3,1263,Task7CP,45c939e2
4,203,Task7CP,45c939e2
10,2900,Task7CP,45c939e2
9,325,Task7CP,45c939e2
7,172,Task7CP,45c939e2
3,0,Task7CP,45c939e2
1,632,Task7CP,45c939e2
11,340,Task7CP,45c939e2
3,263,Task7CP,45c939e2
20,62,Task7CP,45c939e2
18,294,Task7CP,45c939e2
10,340,Task7CP,45c939e2
19,966,Task7CP,45c939e2
10,1188,Task7CP,45c939e2
19,156,Task7CP,45c939e2
12,0,Task7CP,45c939e2
10,759,Task7CP,45c939e2
11,3525,Task7CP,45c939e2
10,201,Task7CP,45c939e2
14,185,Task7CP,45c939e2
15,31,Task7CP,45c939e2
11,250,Task7CP,45c939e2
6,0,Task7CP,45c939e2
0,295,Task7CP,45c939e2
13,75,Task7CP,45c939e2
18,62,Task7CP,45c939e2
9,341,Task7CP,45c939e2
1,449,Task7CP,45c939e2
7,16,Task7CP,45c939e2
9,167,Task7CP,45c939e2
4,0,Task7CP,45c939e2
0,371,Task7CP,45c939e2
1,247,Task7CP,45c939e2
18,275,Task7CP,45c939e2
1,1099,Task7CP,45c939e2
3,1791,Task7CP,45c939e2
2,185,Task7CP,45c939e2
1,63,Task7CP,45c939e2
18,418,Task7CP,45c939e2
1,335,Task7CP,45c939e2
5,1807,Task7CP,45c939e2
19,293,Task7CP,45c939e2
3,235,Task7CP,45c939e2
5,208,Task7CP,45c939e2
9,215,Task7CP,45c939e2
10,956,Task7CP,45c939e2
19,244,Task7CP,45c939e2
10,1132,Task7CP,45c939e2
7,649,Task7CP,45c939e2
5,312,Task7CP,45c939e2
