AOIName,FixationDuration,Stimulus,Participant
10,199,Task10CM,cb039d67
8,72,Task10CM,cb039d67
13,354,Task10CM,cb039d67
11,154,Task10CM,cb039d67
4,401,Task10CM,cb039d67
10,0,Task10CM,cb039d67
15,123,Task10CM,cb039d67
5,480,Task10CM,cb039d67
15,210,Task10CM,cb039d67
17,15,Task10CM,cb039d67
18,44,Task10CM,cb039d67
19,0,Task10CM,cb039d67
18,0,Task10CM,cb039d67
5,22,Task10CM,cb039d67
3,341,Task10CM,cb039d67
1,0,Task10CM,cb039d67
2,0,Task10CM,cb039d67
4,407,Task10CM,cb039d67
3,543,Task10CM,cb039d67
5,309,Task10CM,cb039d67
15,15,Task10CM,cb039d67
17,469,Task10CM,cb039d67
18,418,Task10CM,cb039d67
15,278,Task10CM,cb039d67
16,47,Task10CM,cb039d67
15,385,Task10CM,cb039d67
16,200,Task10CM,cb039d67
15,185,Task10CM,cb039d67
17,231,Task10CM,cb039d67
0,154,Task10CM,cb039d67
1,239,Task10CM,cb039d67
3,16,Task10CM,cb039d67
2,1131,Task10CM,cb039d67
3,270,Task10CM,cb039d67
5,263,Task10CM,cb039d67
7,121,Task10CM,cb039d67
10,104,Task10CM,cb039d67
12,201,Task10CM,cb039d67
18,302,Task10CM,cb039d67
19,140,Task10CM,cb039d67
12,494,Task10CM,cb039d67
11,264,Task10CM,cb039d67
9,295,Task10CM,cb039d67
15,374,Task10CM,cb039d67
16,467,Task10CM,cb039d67
15,140,Task10CM,cb039d67
16,527,Task10CM,cb039d67
15,27,Task10CM,cb039d67
17,154,Task10CM,cb039d67
16,139,Task10CM,cb039d67
17,0,Task10CM,cb039d67
16,434,Task10CM,cb039d67
17,327,Task10CM,cb039d67
16,390,Task10CM,cb039d67
15,136,Task10CM,cb039d67
16,293,Task10CM,cb039d67
18,0,Task10CM,cb039d67
17,357,Task10CM,cb039d67
4,117,Task10CM,cb039d67
1,1170,Task10CM,cb039d67
0,92,Task10CM,cb039d67
1,323,Task10CM,cb039d67
0,0,Task10CM,cb039d67
2,246,Task10CM,cb039d67
3,1400,Task10CM,cb039d67
4,385,Task10CM,cb039d67
6,987,Task10CM,cb039d67
2,0,Task10CM,cb039d67
3,876,Task10CM,cb039d67
2,0,Task10CM,cb039d67
3,446,Task10CM,cb039d67
4,0,Task10CM,cb039d67
3,0,Task10CM,cb039d67
4,201,Task10CM,cb039d67
6,223,Task10CM,cb039d67
4,697,Task10CM,cb039d67
16,294,Task10CM,cb039d67
15,328,Task10CM,cb039d67
16,16,Task10CM,cb039d67
15,222,Task10CM,cb039d67
13,61,Task10CM,cb039d67
15,231,Task10CM,cb039d67
16,444,Task10CM,cb039d67
18,93,Task10CM,cb039d67
17,107,Task10CM,cb039d67
18,171,Task10CM,cb039d67
17,78,Task10CM,cb039d67
16,231,Task10CM,cb039d67
15,397,Task10CM,cb039d67
17,124,Task10CM,cb039d67
18,16,Task10CM,cb039d67
16,436,Task10CM,cb039d67
15,185,Task10CM,cb039d67
16,0,Task10CM,cb039d67
18,31,Task10CM,cb039d67
15,632,Task10CM,cb039d67
16,0,Task10CM,cb039d67
15,698,Task10CM,cb039d67
8,478,Task10CM,cb039d67
6,295,Task10CM,cb039d67
5,773,Task10CM,cb039d67
6,0,Task10CM,cb039d67
7,281,Task10CM,cb039d67
11,246,Task10CM,cb039d67
2,0,Task10CM,cb039d67
1,789,Task10CM,cb039d67
0,0,Task10CM,cb039d67
16,431,Task10CM,cb039d67
15,630,Task10CM,cb039d67
16,70,Task10CM,cb039d67
15,278,Task10CM,cb039d67
7,265,Task10CM,cb039d67
15,203,Task10CM,cb039d67
7,663,Task10CM,cb039d67
5,46,Task10CM,cb039d67
3,0,Task10CM,cb039d67
2,973,Task10CM,cb039d67
1,200,Task10CM,cb039d67
0,307,Task10CM,cb039d67
1,566,Task10CM,cb039d67
2,679,Task10CM,cb039d67
3,1220,Task10CM,cb039d67
1,689,Task10CM,cb039d67
0,867,Task10CM,cb039d67
1,619,Task10CM,cb039d67
15,47,Task10CM,cb039d67
2,787,Task10CM,cb039d67
4,0,Task10CM,cb039d67
1,860,Task10CM,cb039d67
3,0,Task10CM,cb039d67
0,109,Task10CM,cb039d67
1,370,Task10CM,cb039d67
2,1157,Task10CM,cb039d67
1,346,Task10CM,cb039d67
3,1080,Task10CM,cb039d67
1,47,Task10CM,cb039d67
3,526,Task10CM,cb039d67
4,355,Task10CM,cb039d67
15,631,Task10CM,cb039d67
6,154,Task10CM,cb039d67
4,928,Task10CM,cb039d67
5,232,Task10CM,cb039d67
4,986,Task10CM,cb039d67
6,201,Task10CM,cb039d67
4,801,Task10CM,cb039d67
5,1118,Task10CM,cb039d67
6,0,Task10CM,cb039d67
7,491,Task10CM,cb039d67
6,140,Task10CM,cb039d67
5,625,Task10CM,cb039d67
2,867,Task10CM,cb039d67
3,2877,Task10CM,cb039d67
2,0,Task10CM,cb039d67
4,358,Task10CM,cb039d67
3,1052,Task10CM,cb039d67
0,1221,Task10CM,cb039d67
4,248,Task10CM,cb039d67
3,279,Task10CM,cb039d67
0,881,Task10CM,cb039d67
1,1127,Task10CM,cb039d67
2,0,Task10CM,cb039d67
1,462,Task10CM,cb039d67
3,0,Task10CM,cb039d67
10,109,Task10CM,cb039d67
3,541,Task10CM,cb039d67
4,1219,Task10CM,cb039d67
15,3500,Task10CM,cb039d67
5,109,Task10CM,cb039d67
15,139,Task10CM,cb039d67
4,434,Task10CM,cb039d67
3,895,Task10CM,cb039d67
0,600,Task10CM,cb039d67
3,584,Task10CM,cb039d67
2,1424,Task10CM,cb039d67
1,683,Task10CM,cb039d67
2,326,Task10CM,cb039d67
3,4724,Task10CM,cb039d67
7,0,Task10CM,cb039d67
8,203,Task10CM,cb039d67
4,56,Task10CM,cb039d67
3,3122,Task10CM,cb039d67
1,679,Task10CM,cb039d67
3,1196,Task10CM,cb039d67
4,0,Task10CM,cb039d67
3,385,Task10CM,cb039d67
1,401,Task10CM,cb039d67
3,702,Task10CM,cb039d67
7,728,Task10CM,cb039d67
4,24,Task10CM,cb039d67
3,0,Task10CM,cb039d67
4,769,Task10CM,cb039d67
3,784,Task10CM,cb039d67
8,127,Task10CM,cb039d67
4,884,Task10CM,cb039d67
5,0,Task10CM,cb039d67
16,0,Task10CM,cb039d67
15,698,Task10CM,cb039d67
3,219,Task10CM,cb039d67
15,838,Task10CM,cb039d67
6,0,Task10CM,cb039d67
4,1194,Task10CM,cb039d67
7,0,Task10CM,cb039d67
5,1242,Task10CM,cb039d67
6,743,Task10CM,cb039d67
7,1008,Task10CM,cb039d67
3,565,Task10CM,cb039d67
7,0,Task10CM,cb039d67
6,697,Task10CM,cb039d67
5,217,Task10CM,cb039d67
6,972,Task10CM,cb039d67
3,246,Task10CM,cb039d67
7,1359,Task10CM,cb039d67
15,61,Task10CM,cb039d67
7,325,Task10CM,cb039d67
8,570,Task10CM,cb039d67
5,15,Task10CM,cb039d67
3,384,Task10CM,cb039d67
4,294,Task10CM,cb039d67
5,219,Task10CM,cb039d67
7,124,Task10CM,cb039d67
16,123,Task10CM,cb039d67
15,6902,Task10CM,cb039d67
5,880,Task10CM,cb039d67
15,232,Task10CM,cb039d67
16,0,Task10CM,cb039d67
17,355,Task10CM,cb039d67
