AOIName,FixationDuration,Stimulus,Participant
11,95,Task1CP,cb039d67
6,15,Task1CP,cb039d67
5,976,Task1CP,cb039d67
6,93,Task1CP,cb039d67
7,466,Task1CP,cb039d67
21,526,Task1CP,cb039d67
20,1642,Task1CP,cb039d67
4,0,Task1CP,cb039d67
0,262,Task1CP,cb039d67
2,20,Task1CP,cb039d67
0,0,Task1CP,cb039d67
2,74,Task1CP,cb039d67
4,448,Task1CP,cb039d67
7,1123,Task1CP,cb039d67
9,203,Task1CP,cb039d67
6,92,Task1CP,cb039d67
9,558,Task1CP,cb039d67
11,339,Task1CP,cb039d67
16,387,Task1CP,cb039d67
20,416,Task1CP,cb039d67
0,246,Task1CP,cb039d67
2,46,Task1CP,cb039d67
0,15,Task1CP,cb039d67
4,796,Task1CP,cb039d67
3,219,Task1CP,cb039d67
5,966,Task1CP,cb039d67
7,1600,Task1CP,cb039d67
6,509,Task1CP,cb039d67
8,0,Task1CP,cb039d67
9,837,Task1CP,cb039d67
6,1284,Task1CP,cb039d67
9,1031,Task1CP,cb039d67
15,169,Task1CP,cb039d67
12,26,Task1CP,cb039d67
10,108,Task1CP,cb039d67
8,817,Task1CP,cb039d67
5,309,Task1CP,cb039d67
8,403,Task1CP,cb039d67
6,833,Task1CP,cb039d67
8,1834,Task1CP,cb039d67
6,0,Task1CP,cb039d67
9,774,Task1CP,cb039d67
10,52,Task1CP,cb039d67
20,281,Task1CP,cb039d67
21,261,Task1CP,cb039d67
3,94,Task1CP,cb039d67
0,294,Task1CP,cb039d67
2,676,Task1CP,cb039d67
1,232,Task1CP,cb039d67
3,1054,Task1CP,cb039d67
1,278,Task1CP,cb039d67
3,107,Task1CP,cb039d67
13,78,Task1CP,cb039d67
20,32,Task1CP,cb039d67
13,123,Task1CP,cb039d67
10,107,Task1CP,cb039d67
6,75,Task1CP,cb039d67
20,2652,Task1CP,cb039d67
0,1096,Task1CP,cb039d67
1,76,Task1CP,cb039d67
0,340,Task1CP,cb039d67
1,100,Task1CP,cb039d67
3,44,Task1CP,cb039d67
5,0,Task1CP,cb039d67
6,76,Task1CP,cb039d67
5,944,Task1CP,cb039d67
6,136,Task1CP,cb039d67
3,108,Task1CP,cb039d67
1,155,Task1CP,cb039d67
5,900,Task1CP,cb039d67
3,616,Task1CP,cb039d67
5,296,Task1CP,cb039d67
6,0,Task1CP,cb039d67
5,600,Task1CP,cb039d67
1,1360,Task1CP,cb039d67
5,15,Task1CP,cb039d67
0,356,Task1CP,cb039d67
5,0,Task1CP,cb039d67
0,463,Task1CP,cb039d67
1,1644,Task1CP,cb039d67
5,248,Task1CP,cb039d67
0,509,Task1CP,cb039d67
1,139,Task1CP,cb039d67
5,0,Task1CP,cb039d67
20,1912,Task1CP,cb039d67
5,606,Task1CP,cb039d67
1,1646,Task1CP,cb039d67
3,464,Task1CP,cb039d67
5,586,Task1CP,cb039d67
20,3003,Task1CP,cb039d67
5,622,Task1CP,cb039d67
6,31,Task1CP,cb039d67
3,1050,Task1CP,cb039d67
20,604,Task1CP,cb039d67
6,0,Task1CP,cb039d67
5,29,Task1CP,cb039d67
6,95,Task1CP,cb039d67
8,0,Task1CP,cb039d67
6,3494,Task1CP,cb039d67
5,0,Task1CP,cb039d67
6,0,Task1CP,cb039d67
8,0,Task1CP,cb039d67
5,0,Task1CP,cb039d67
6,1965,Task1CP,cb039d67
8,744,Task1CP,cb039d67
6,3636,Task1CP,cb039d67
5,1268,Task1CP,cb039d67
6,184,Task1CP,cb039d67
8,0,Task1CP,cb039d67
6,0,Task1CP,cb039d67
5,190,Task1CP,cb039d67
1,40,Task1CP,cb039d67
5,850,Task1CP,cb039d67
17,91,Task1CP,cb039d67
20,679,Task1CP,cb039d67
