AOIName,FixationDuration,Stimulus,Participant
9,264,Task2CM,f9ec2bc7
0,2554,Task2CM,f9ec2bc7
1,16,Task2CM,f9ec2bc7
0,633,Task2CM,f9ec2bc7
1,555,Task2CM,f9ec2bc7
7,108,Task2CM,f9ec2bc7
9,247,Task2CM,f9ec2bc7
2,249,Task2CM,f9ec2bc7
1,678,Task2CM,f9ec2bc7
9,0,Task2CM,f9ec2bc7
1,586,Task2CM,f9ec2bc7
2,1219,Task2CM,f9ec2bc7
0,0,Task2CM,f9ec2bc7
2,1338,Task2CM,f9ec2bc7
3,354,Task2CM,f9ec2bc7
2,800,Task2CM,f9ec2bc7
0,140,Task2CM,f9ec2bc7
3,1031,Task2CM,f9ec2bc7
4,173,Task2CM,f9ec2bc7
3,552,Task2CM,f9ec2bc7
2,109,Task2CM,f9ec2bc7
3,55,Task2CM,f9ec2bc7
0,149,Task2CM,f9ec2bc7
1,233,Task2CM,f9ec2bc7
0,510,Task2CM,f9ec2bc7
3,932,Task2CM,f9ec2bc7
2,358,Task2CM,f9ec2bc7
7,138,Task2CM,f9ec2bc7
8,505,Task2CM,f9ec2bc7
6,0,Task2CM,f9ec2bc7
5,30,Task2CM,f9ec2bc7
3,879,Task2CM,f9ec2bc7
6,0,Task2CM,f9ec2bc7
0,219,Task2CM,f9ec2bc7
2,878,Task2CM,f9ec2bc7
3,2126,Task2CM,f9ec2bc7
1,0,Task2CM,f9ec2bc7
2,46,Task2CM,f9ec2bc7
4,26,Task2CM,f9ec2bc7
3,184,Task2CM,f9ec2bc7
2,1042,Task2CM,f9ec2bc7
3,121,Task2CM,f9ec2bc7
0,16,Task2CM,f9ec2bc7
2,186,Task2CM,f9ec2bc7
7,475,Task2CM,f9ec2bc7
5,15,Task2CM,f9ec2bc7
0,277,Task2CM,f9ec2bc7
2,446,Task2CM,f9ec2bc7
4,0,Task2CM,f9ec2bc7
7,0,Task2CM,f9ec2bc7
5,23,Task2CM,f9ec2bc7
2,308,Task2CM,f9ec2bc7
0,600,Task2CM,f9ec2bc7
7,508,Task2CM,f9ec2bc7
3,1312,Task2CM,f9ec2bc7
4,344,Task2CM,f9ec2bc7
3,768,Task2CM,f9ec2bc7
6,46,Task2CM,f9ec2bc7
4,919,Task2CM,f9ec2bc7
8,154,Task2CM,f9ec2bc7
7,89,Task2CM,f9ec2bc7
2,0,Task2CM,f9ec2bc7
3,93,Task2CM,f9ec2bc7
5,1005,Task2CM,f9ec2bc7
3,627,Task2CM,f9ec2bc7
1,31,Task2CM,f9ec2bc7
2,325,Task2CM,f9ec2bc7
3,337,Task2CM,f9ec2bc7
1,0,Task2CM,f9ec2bc7
4,2022,Task2CM,f9ec2bc7
7,0,Task2CM,f9ec2bc7
6,16,Task2CM,f9ec2bc7
4,398,Task2CM,f9ec2bc7
3,0,Task2CM,f9ec2bc7
4,1014,Task2CM,f9ec2bc7
5,895,Task2CM,f9ec2bc7
2,0,Task2CM,f9ec2bc7
1,169,Task2CM,f9ec2bc7
0,179,Task2CM,f9ec2bc7
4,1049,Task2CM,f9ec2bc7
5,125,Task2CM,f9ec2bc7
3,16,Task2CM,f9ec2bc7
5,986,Task2CM,f9ec2bc7
3,195,Task2CM,f9ec2bc7
1,367,Task2CM,f9ec2bc7
0,310,Task2CM,f9ec2bc7
1,468,Task2CM,f9ec2bc7
3,367,Task2CM,f9ec2bc7
2,188,Task2CM,f9ec2bc7
3,92,Task2CM,f9ec2bc7
13,462,Task2CM,f9ec2bc7
5,555,Task2CM,f9ec2bc7
6,0,Task2CM,f9ec2bc7
4,92,Task2CM,f9ec2bc7
2,105,Task2CM,f9ec2bc7
0,652,Task2CM,f9ec2bc7
3,77,Task2CM,f9ec2bc7
1,340,Task2CM,f9ec2bc7
2,0,Task2CM,f9ec2bc7
3,432,Task2CM,f9ec2bc7
4,93,Task2CM,f9ec2bc7
3,1539,Task2CM,f9ec2bc7
4,416,Task2CM,f9ec2bc7
3,292,Task2CM,f9ec2bc7
2,109,Task2CM,f9ec2bc7
5,0,Task2CM,f9ec2bc7
4,307,Task2CM,f9ec2bc7
13,387,Task2CM,f9ec2bc7
4,47,Task2CM,f9ec2bc7
6,0,Task2CM,f9ec2bc7
4,0,Task2CM,f9ec2bc7
13,402,Task2CM,f9ec2bc7
5,261,Task2CM,f9ec2bc7
3,893,Task2CM,f9ec2bc7
13,109,Task2CM,f9ec2bc7
6,229,Task2CM,f9ec2bc7
4,0,Task2CM,f9ec2bc7
2,603,Task2CM,f9ec2bc7
5,0,Task2CM,f9ec2bc7
4,170,Task2CM,f9ec2bc7
3,586,Task2CM,f9ec2bc7
4,540,Task2CM,f9ec2bc7
7,386,Task2CM,f9ec2bc7
5,0,Task2CM,f9ec2bc7
4,0,Task2CM,f9ec2bc7
3,787,Task2CM,f9ec2bc7
7,279,Task2CM,f9ec2bc7
3,527,Task2CM,f9ec2bc7
1,0,Task2CM,f9ec2bc7
4,633,Task2CM,f9ec2bc7
7,61,Task2CM,f9ec2bc7
5,0,Task2CM,f9ec2bc7
7,153,Task2CM,f9ec2bc7
8,508,Task2CM,f9ec2bc7
3,349,Task2CM,f9ec2bc7
2,0,Task2CM,f9ec2bc7
3,16,Task2CM,f9ec2bc7
13,138,Task2CM,f9ec2bc7
7,0,Task2CM,f9ec2bc7
6,264,Task2CM,f9ec2bc7
2,720,Task2CM,f9ec2bc7
3,46,Task2CM,f9ec2bc7
2,193,Task2CM,f9ec2bc7
9,15,Task2CM,f9ec2bc7
5,231,Task2CM,f9ec2bc7
7,0,Task2CM,f9ec2bc7
4,0,Task2CM,f9ec2bc7
2,819,Task2CM,f9ec2bc7
13,281,Task2CM,f9ec2bc7
4,77,Task2CM,f9ec2bc7
3,93,Task2CM,f9ec2bc7
2,539,Task2CM,f9ec2bc7
7,102,Task2CM,f9ec2bc7
11,124,Task2CM,f9ec2bc7
14,139,Task2CM,f9ec2bc7
