AOIName,FixationDuration,Stimulus,Participant
4,0,Task6CM,967a04d0
2,76,Task6CM,967a04d0
0,3897,Task6CM,967a04d0
1,0,Task6CM,967a04d0
0,3905,Task6CM,967a04d0
1,819,Task6CM,967a04d0
3,18,Task6CM,967a04d0
0,863,Task6CM,967a04d0
1,2043,Task6CM,967a04d0
0,108,Task6CM,967a04d0
2,1293,Task6CM,967a04d0
0,200,Task6CM,967a04d0
3,247,Task6CM,967a04d0
2,294,Task6CM,967a04d0
12,215,Task6CM,967a04d0
14,0,Task6CM,967a04d0
15,293,Task6CM,967a04d0
9,94,Task6CM,967a04d0
2,2047,Task6CM,967a04d0
1,569,Task6CM,967a04d0
2,217,Task6CM,967a04d0
3,2905,Task6CM,967a04d0
2,1590,Task6CM,967a04d0
4,1002,Task6CM,967a04d0
2,402,Task6CM,967a04d0
3,1131,Task6CM,967a04d0
5,1946,Task6CM,967a04d0
6,0,Task6CM,967a04d0
5,2247,Task6CM,967a04d0
4,3214,Task6CM,967a04d0
5,5729,Task6CM,967a04d0
6,1767,Task6CM,967a04d0
7,0,Task6CM,967a04d0
6,563,Task6CM,967a04d0
8,16,Task6CM,967a04d0
6,5992,Task6CM,967a04d0
4,45,Task6CM,967a04d0
6,1827,Task6CM,967a04d0
5,260,Task6CM,967a04d0
6,1343,Task6CM,967a04d0
1,276,Task6CM,967a04d0
0,401,Task6CM,967a04d0
6,432,Task6CM,967a04d0
7,0,Task6CM,967a04d0
6,3518,Task6CM,967a04d0
10,463,Task6CM,967a04d0
9,223,Task6CM,967a04d0
3,583,Task6CM,967a04d0
2,93,Task6CM,967a04d0
1,138,Task6CM,967a04d0
4,179,Task6CM,967a04d0
6,0,Task6CM,967a04d0
8,61,Task6CM,967a04d0
10,1738,Task6CM,967a04d0
9,677,Task6CM,967a04d0
12,0,Task6CM,967a04d0
10,325,Task6CM,967a04d0
1,2109,Task6CM,967a04d0
0,247,Task6CM,967a04d0
2,585,Task6CM,967a04d0
6,309,Task6CM,967a04d0
1,472,Task6CM,967a04d0
3,696,Task6CM,967a04d0
10,1146,Task6CM,967a04d0
1,3189,Task6CM,967a04d0
6,945,Task6CM,967a04d0
5,35,Task6CM,967a04d0
1,773,Task6CM,967a04d0
2,1696,Task6CM,967a04d0
1,418,Task6CM,967a04d0
2,742,Task6CM,967a04d0
10,2435,Task6CM,967a04d0
13,1017,Task6CM,967a04d0
15,230,Task6CM,967a04d0
17,2885,Task6CM,967a04d0
18,478,Task6CM,967a04d0
17,1298,Task6CM,967a04d0
18,31,Task6CM,967a04d0
17,1915,Task6CM,967a04d0
18,16,Task6CM,967a04d0
17,76,Task6CM,967a04d0
18,138,Task6CM,967a04d0
4,309,Task6CM,967a04d0
2,1232,Task6CM,967a04d0
17,248,Task6CM,967a04d0
19,0,Task6CM,967a04d0
18,0,Task6CM,967a04d0
6,92,Task6CM,967a04d0
3,2414,Task6CM,967a04d0
4,2531,Task6CM,967a04d0
2,106,Task6CM,967a04d0
4,16,Task6CM,967a04d0
2,246,Task6CM,967a04d0
3,1070,Task6CM,967a04d0
2,174,Task6CM,967a04d0
4,340,Task6CM,967a04d0
15,16,Task6CM,967a04d0
4,0,Task6CM,967a04d0
3,2163,Task6CM,967a04d0
4,1714,Task6CM,967a04d0
6,3175,Task6CM,967a04d0
7,471,Task6CM,967a04d0
6,2193,Task6CM,967a04d0
13,15,Task6CM,967a04d0
6,787,Task6CM,967a04d0
5,573,Task6CM,967a04d0
6,695,Task6CM,967a04d0
7,218,Task6CM,967a04d0
6,3422,Task6CM,967a04d0
8,16,Task6CM,967a04d0
6,3475,Task6CM,967a04d0
8,0,Task6CM,967a04d0
6,6011,Task6CM,967a04d0
7,215,Task6CM,967a04d0
6,466,Task6CM,967a04d0
3,153,Task6CM,967a04d0
0,908,Task6CM,967a04d0
6,722,Task6CM,967a04d0
4,448,Task6CM,967a04d0
6,15,Task6CM,967a04d0
5,1227,Task6CM,967a04d0
6,815,Task6CM,967a04d0
8,0,Task6CM,967a04d0
9,16,Task6CM,967a04d0
2,784,Task6CM,967a04d0
7,0,Task6CM,967a04d0
5,1851,Task6CM,967a04d0
6,3456,Task6CM,967a04d0
8,15,Task6CM,967a04d0
6,4058,Task6CM,967a04d0
7,367,Task6CM,967a04d0
6,1096,Task6CM,967a04d0
7,1954,Task6CM,967a04d0
6,8232,Task6CM,967a04d0
7,15,Task6CM,967a04d0
6,2535,Task6CM,967a04d0
7,526,Task6CM,967a04d0
6,4267,Task6CM,967a04d0
7,45,Task6CM,967a04d0
6,1739,Task6CM,967a04d0
7,662,Task6CM,967a04d0
6,3822,Task6CM,967a04d0
7,318,Task6CM,967a04d0
6,28,Task6CM,967a04d0
7,1571,Task6CM,967a04d0
6,867,Task6CM,967a04d0
5,0,Task6CM,967a04d0
6,2050,Task6CM,967a04d0
8,0,Task6CM,967a04d0
6,2035,Task6CM,967a04d0
5,141,Task6CM,967a04d0
6,959,Task6CM,967a04d0
13,100,Task6CM,967a04d0
12,0,Task6CM,967a04d0
7,215,Task6CM,967a04d0
17,54,Task6CM,967a04d0
13,78,Task6CM,967a04d0
12,0,Task6CM,967a04d0
6,650,Task6CM,967a04d0
8,92,Task6CM,967a04d0
6,1433,Task6CM,967a04d0
4,432,Task6CM,967a04d0
