AOIName,FixationDuration,Stimulus,Participant
2,149,Task6CP,dfab1ede
1,93,Task6CP,dfab1ede
0,324,Task6CP,dfab1ede
20,152,Task6CP,dfab1ede
17,341,Task6CP,dfab1ede
26,414,Task6CP,dfab1ede
24,205,Task6CP,dfab1ede
27,246,Task6CP,dfab1ede
24,0,Task6CP,dfab1ede
1,123,Task6CP,dfab1ede
0,287,Task6CP,dfab1ede
24,46,Task6CP,dfab1ede
8,0,Task6CP,dfab1ede
0,1315,Task6CP,dfab1ede
1,447,Task6CP,dfab1ede
0,338,Task6CP,dfab1ede
1,4537,Task6CP,dfab1ede
3,462,Task6CP,dfab1ede
2,170,Task6CP,dfab1ede
1,432,Task6CP,dfab1ede
0,645,Task6CP,dfab1ede
5,0,Task6CP,dfab1ede
3,197,Task6CP,dfab1ede
0,846,Task6CP,dfab1ede
1,199,Task6CP,dfab1ede
28,0,Task6CP,dfab1ede
24,1230,Task6CP,dfab1ede
25,184,Task6CP,dfab1ede
7,0,Task6CP,dfab1ede
3,263,Task6CP,dfab1ede
1,585,Task6CP,dfab1ede
2,733,Task6CP,dfab1ede
1,323,Task6CP,dfab1ede
5,27,Task6CP,dfab1ede
1,372,Task6CP,dfab1ede
0,47,Task6CP,dfab1ede
1,28,Task6CP,dfab1ede
3,293,Task6CP,dfab1ede
1,652,Task6CP,dfab1ede
5,0,Task6CP,dfab1ede
3,2055,Task6CP,dfab1ede
1,2628,Task6CP,dfab1ede
0,400,Task6CP,dfab1ede
1,566,Task6CP,dfab1ede
3,649,Task6CP,dfab1ede
5,996,Task6CP,dfab1ede
3,254,Task6CP,dfab1ede
5,0,Task6CP,dfab1ede
7,171,Task6CP,dfab1ede
5,933,Task6CP,dfab1ede
7,541,Task6CP,dfab1ede
9,629,Task6CP,dfab1ede
7,524,Task6CP,dfab1ede
5,356,Task6CP,dfab1ede
0,256,Task6CP,dfab1ede
3,139,Task6CP,dfab1ede
0,33,Task6CP,dfab1ede
1,894,Task6CP,dfab1ede
3,341,Task6CP,dfab1ede
7,1228,Task6CP,dfab1ede
5,334,Task6CP,dfab1ede
7,895,Task6CP,dfab1ede
9,508,Task6CP,dfab1ede
7,892,Task6CP,dfab1ede
5,339,Task6CP,dfab1ede
9,1131,Task6CP,dfab1ede
11,542,Task6CP,dfab1ede
10,1293,Task6CP,dfab1ede
7,1955,Task6CP,dfab1ede
8,217,Task6CP,dfab1ede
7,214,Task6CP,dfab1ede
3,94,Task6CP,dfab1ede
5,88,Task6CP,dfab1ede
4,229,Task6CP,dfab1ede
7,196,Task6CP,dfab1ede
6,92,Task6CP,dfab1ede
7,15,Task6CP,dfab1ede
5,26,Task6CP,dfab1ede
3,262,Task6CP,dfab1ede
7,409,Task6CP,dfab1ede
5,232,Task6CP,dfab1ede
7,76,Task6CP,dfab1ede
5,198,Task6CP,dfab1ede
6,178,Task6CP,dfab1ede
5,214,Task6CP,dfab1ede
11,0,Task6CP,dfab1ede
9,77,Task6CP,dfab1ede
7,1159,Task6CP,dfab1ede
5,619,Task6CP,dfab1ede
3,78,Task6CP,dfab1ede
5,170,Task6CP,dfab1ede
3,47,Task6CP,dfab1ede
5,175,Task6CP,dfab1ede
9,0,Task6CP,dfab1ede
1,240,Task6CP,dfab1ede
0,16,Task6CP,dfab1ede
1,15,Task6CP,dfab1ede
3,383,Task6CP,dfab1ede
7,347,Task6CP,dfab1ede
13,0,Task6CP,dfab1ede
15,309,Task6CP,dfab1ede
13,69,Task6CP,dfab1ede
11,593,Task6CP,dfab1ede
5,1142,Task6CP,dfab1ede
11,195,Task6CP,dfab1ede
13,85,Task6CP,dfab1ede
20,30,Task6CP,dfab1ede
11,188,Task6CP,dfab1ede
7,1249,Task6CP,dfab1ede
5,954,Task6CP,dfab1ede
7,1216,Task6CP,dfab1ede
9,169,Task6CP,dfab1ede
15,35,Task6CP,dfab1ede
7,16,Task6CP,dfab1ede
9,1260,Task6CP,dfab1ede
11,382,Task6CP,dfab1ede
7,4627,Task6CP,dfab1ede
11,230,Task6CP,dfab1ede
7,371,Task6CP,dfab1ede
9,397,Task6CP,dfab1ede
11,739,Task6CP,dfab1ede
9,523,Task6CP,dfab1ede
7,1650,Task6CP,dfab1ede
21,0,Task6CP,dfab1ede
11,0,Task6CP,dfab1ede
7,16,Task6CP,dfab1ede
5,78,Task6CP,dfab1ede
7,370,Task6CP,dfab1ede
4,31,Task6CP,dfab1ede
7,0,Task6CP,dfab1ede
5,124,Task6CP,dfab1ede
9,474,Task6CP,dfab1ede
11,96,Task6CP,dfab1ede
7,427,Task6CP,dfab1ede
9,708,Task6CP,dfab1ede
10,430,Task6CP,dfab1ede
13,0,Task6CP,dfab1ede
10,47,Task6CP,dfab1ede
11,476,Task6CP,dfab1ede
8,0,Task6CP,dfab1ede
10,784,Task6CP,dfab1ede
13,493,Task6CP,dfab1ede
10,184,Task6CP,dfab1ede
9,848,Task6CP,dfab1ede
3,0,Task6CP,dfab1ede
5,555,Task6CP,dfab1ede
7,334,Task6CP,dfab1ede
9,22,Task6CP,dfab1ede
7,3173,Task6CP,dfab1ede
5,978,Task6CP,dfab1ede
7,1459,Task6CP,dfab1ede
5,263,Task6CP,dfab1ede
7,655,Task6CP,dfab1ede
9,261,Task6CP,dfab1ede
7,216,Task6CP,dfab1ede
9,1806,Task6CP,dfab1ede
11,338,Task6CP,dfab1ede
9,2897,Task6CP,dfab1ede
15,0,Task6CP,dfab1ede
9,1221,Task6CP,dfab1ede
11,0,Task6CP,dfab1ede
7,21,Task6CP,dfab1ede
5,98,Task6CP,dfab1ede
3,64,Task6CP,dfab1ede
9,0,Task6CP,dfab1ede
3,25,Task6CP,dfab1ede
1,15,Task6CP,dfab1ede
0,64,Task6CP,dfab1ede
5,0,Task6CP,dfab1ede
1,0,Task6CP,dfab1ede
3,870,Task6CP,dfab1ede
15,0,Task6CP,dfab1ede
7,76,Task6CP,dfab1ede
11,0,Task6CP,dfab1ede
3,2105,Task6CP,dfab1ede
5,983,Task6CP,dfab1ede
7,1001,Task6CP,dfab1ede
9,140,Task6CP,dfab1ede
7,1881,Task6CP,dfab1ede
11,0,Task6CP,dfab1ede
9,16,Task6CP,dfab1ede
7,3751,Task6CP,dfab1ede
5,138,Task6CP,dfab1ede
