AOIName,FixationDuration,Stimulus,Participant
7,32,Task10CM,dfab1ede
13,141,Task10CM,dfab1ede
15,886,Task10CM,dfab1ede
16,0,Task10CM,dfab1ede
15,353,Task10CM,dfab1ede
16,850,Task10CM,dfab1ede
17,140,Task10CM,dfab1ede
16,1477,Task10CM,dfab1ede
4,0,Task10CM,dfab1ede
2,326,Task10CM,dfab1ede
1,540,Task10CM,dfab1ede
0,1429,Task10CM,dfab1ede
6,0,Task10CM,dfab1ede
10,15,Task10CM,dfab1ede
16,61,Task10CM,dfab1ede
7,0,Task10CM,dfab1ede
0,2371,Task10CM,dfab1ede
1,401,Task10CM,dfab1ede
0,61,Task10CM,dfab1ede
1,245,Task10CM,dfab1ede
2,267,Task10CM,dfab1ede
1,293,Task10CM,dfab1ede
2,668,Task10CM,dfab1ede
1,325,Task10CM,dfab1ede
2,198,Task10CM,dfab1ede
1,363,Task10CM,dfab1ede
2,2413,Task10CM,dfab1ede
3,1882,Task10CM,dfab1ede
4,245,Task10CM,dfab1ede
7,16,Task10CM,dfab1ede
4,615,Task10CM,dfab1ede
8,215,Task10CM,dfab1ede
7,506,Task10CM,dfab1ede
6,167,Task10CM,dfab1ede
15,614,Task10CM,dfab1ede
0,153,Task10CM,dfab1ede
1,216,Task10CM,dfab1ede
2,246,Task10CM,dfab1ede
1,664,Task10CM,dfab1ede
5,834,Task10CM,dfab1ede
4,924,Task10CM,dfab1ede
2,463,Task10CM,dfab1ede
4,28,Task10CM,dfab1ede
2,294,Task10CM,dfab1ede
1,1457,Task10CM,dfab1ede
0,1401,Task10CM,dfab1ede
4,139,Task10CM,dfab1ede
3,262,Task10CM,dfab1ede
5,156,Task10CM,dfab1ede
4,855,Task10CM,dfab1ede
5,755,Task10CM,dfab1ede
3,0,Task10CM,dfab1ede
2,308,Task10CM,dfab1ede
0,107,Task10CM,dfab1ede
4,98,Task10CM,dfab1ede
1,406,Task10CM,dfab1ede
0,2823,Task10CM,dfab1ede
1,2300,Task10CM,dfab1ede
2,2156,Task10CM,dfab1ede
3,371,Task10CM,dfab1ede
2,1814,Task10CM,dfab1ede
1,368,Task10CM,dfab1ede
2,500,Task10CM,dfab1ede
4,15,Task10CM,dfab1ede
15,479,Task10CM,dfab1ede
2,291,Task10CM,dfab1ede
5,0,Task10CM,dfab1ede
2,646,Task10CM,dfab1ede
3,199,Task10CM,dfab1ede
2,1835,Task10CM,dfab1ede
3,678,Task10CM,dfab1ede
2,15,Task10CM,dfab1ede
4,0,Task10CM,dfab1ede
2,570,Task10CM,dfab1ede
