AOIName,FixationDuration,Stimulus,Participant
4,771,Task7CP,ba88bf04
3,477,Task7CP,ba88bf04
6,900,Task7CP,ba88bf04
8,665,Task7CP,ba88bf04
5,1376,Task7CP,ba88bf04
2,738,Task7CP,ba88bf04
5,1441,Task7CP,ba88bf04
9,31,Task7CP,ba88bf04
7,2464,Task7CP,ba88bf04
8,1513,Task7CP,ba88bf04
7,711,Task7CP,ba88bf04
8,335,Task7CP,ba88bf04
13,498,Task7CP,ba88bf04
12,153,Task7CP,ba88bf04
9,450,Task7CP,ba88bf04
12,714,Task7CP,ba88bf04
13,1930,Task7CP,ba88bf04
16,15,Task7CP,ba88bf04
12,218,Task7CP,ba88bf04
17,296,Task7CP,ba88bf04
19,502,Task7CP,ba88bf04
20,788,Task7CP,ba88bf04
22,351,Task7CP,ba88bf04
21,0,Task7CP,ba88bf04
11,108,Task7CP,ba88bf04
4,171,Task7CP,ba88bf04
20,574,Task7CP,ba88bf04
5,401,Task7CP,ba88bf04
6,242,Task7CP,ba88bf04
5,712,Task7CP,ba88bf04
20,293,Task7CP,ba88bf04
5,1920,Task7CP,ba88bf04
12,512,Task7CP,ba88bf04
20,447,Task7CP,ba88bf04
16,233,Task7CP,ba88bf04
21,36,Task7CP,ba88bf04
20,0,Task7CP,ba88bf04
12,554,Task7CP,ba88bf04
10,432,Task7CP,ba88bf04
7,867,Task7CP,ba88bf04
19,62,Task7CP,ba88bf04
21,696,Task7CP,ba88bf04
12,0,Task7CP,ba88bf04
7,1524,Task7CP,ba88bf04
4,122,Task7CP,ba88bf04
5,850,Task7CP,ba88bf04
4,285,Task7CP,ba88bf04
21,154,Task7CP,ba88bf04
20,879,Task7CP,ba88bf04
10,385,Task7CP,ba88bf04
12,586,Task7CP,ba88bf04
20,743,Task7CP,ba88bf04
12,863,Task7CP,ba88bf04
13,2053,Task7CP,ba88bf04
12,630,Task7CP,ba88bf04
21,2197,Task7CP,ba88bf04
3,124,Task7CP,ba88bf04
2,300,Task7CP,ba88bf04
3,1002,Task7CP,ba88bf04
21,800,Task7CP,ba88bf04
16,0,Task7CP,ba88bf04
20,803,Task7CP,ba88bf04
12,403,Task7CP,ba88bf04
21,386,Task7CP,ba88bf04
12,895,Task7CP,ba88bf04
7,2256,Task7CP,ba88bf04
8,402,Task7CP,ba88bf04
7,139,Task7CP,ba88bf04
8,2018,Task7CP,ba88bf04
12,510,Task7CP,ba88bf04
