AOIName,FixationDuration,Stimulus,Participant
1,341,Task3CM,ba88bf04
2,1508,Task3CM,ba88bf04
3,0,Task3CM,ba88bf04
4,4526,Task3CM,ba88bf04
5,3466,Task3CM,ba88bf04
6,3464,Task3CM,ba88bf04
5,202,Task3CM,ba88bf04
4,972,Task3CM,ba88bf04
6,1264,Task3CM,ba88bf04
4,883,Task3CM,ba88bf04
6,357,Task3CM,ba88bf04
5,264,Task3CM,ba88bf04
6,2099,Task3CM,ba88bf04
12,0,Task3CM,ba88bf04
6,699,Task3CM,ba88bf04
5,901,Task3CM,ba88bf04
6,1746,Task3CM,ba88bf04
5,806,Task3CM,ba88bf04
7,448,Task3CM,ba88bf04
5,990,Task3CM,ba88bf04
2,0,Task3CM,ba88bf04
6,279,Task3CM,ba88bf04
7,405,Task3CM,ba88bf04
5,1107,Task3CM,ba88bf04
6,587,Task3CM,ba88bf04
7,1531,Task3CM,ba88bf04
6,179,Task3CM,ba88bf04
7,1394,Task3CM,ba88bf04
8,1380,Task3CM,ba88bf04
7,611,Task3CM,ba88bf04
8,663,Task3CM,ba88bf04
5,217,Task3CM,ba88bf04
4,466,Task3CM,ba88bf04
8,1025,Task3CM,ba88bf04
7,1758,Task3CM,ba88bf04
6,340,Task3CM,ba88bf04
7,0,Task3CM,ba88bf04
8,335,Task3CM,ba88bf04
6,503,Task3CM,ba88bf04
14,35,Task3CM,ba88bf04
15,401,Task3CM,ba88bf04
16,1686,Task3CM,ba88bf04
17,840,Task3CM,ba88bf04
18,125,Task3CM,ba88bf04
17,26,Task3CM,ba88bf04
9,1946,Task3CM,ba88bf04
8,834,Task3CM,ba88bf04
6,745,Task3CM,ba88bf04
5,174,Task3CM,ba88bf04
4,632,Task3CM,ba88bf04
6,0,Task3CM,ba88bf04
4,27,Task3CM,ba88bf04
3,225,Task3CM,ba88bf04
1,420,Task3CM,ba88bf04
7,377,Task3CM,ba88bf04
6,789,Task3CM,ba88bf04
5,572,Task3CM,ba88bf04
6,1128,Task3CM,ba88bf04
7,0,Task3CM,ba88bf04
5,446,Task3CM,ba88bf04
6,560,Task3CM,ba88bf04
4,138,Task3CM,ba88bf04
7,1131,Task3CM,ba88bf04
6,355,Task3CM,ba88bf04
4,745,Task3CM,ba88bf04
8,437,Task3CM,ba88bf04
7,0,Task3CM,ba88bf04
8,401,Task3CM,ba88bf04
6,975,Task3CM,ba88bf04
7,2501,Task3CM,ba88bf04
9,31,Task3CM,ba88bf04
14,115,Task3CM,ba88bf04
17,436,Task3CM,ba88bf04
16,0,Task3CM,ba88bf04
17,775,Task3CM,ba88bf04
16,807,Task3CM,ba88bf04
15,109,Task3CM,ba88bf04
16,589,Task3CM,ba88bf04
15,75,Task3CM,ba88bf04
17,0,Task3CM,ba88bf04
16,336,Task3CM,ba88bf04
8,92,Task3CM,ba88bf04
6,1140,Task3CM,ba88bf04
7,1869,Task3CM,ba88bf04
9,349,Task3CM,ba88bf04
8,696,Task3CM,ba88bf04
5,91,Task3CM,ba88bf04
4,369,Task3CM,ba88bf04
2,1081,Task3CM,ba88bf04
17,185,Task3CM,ba88bf04
15,966,Task3CM,ba88bf04
16,1456,Task3CM,ba88bf04
17,587,Task3CM,ba88bf04
15,1335,Task3CM,ba88bf04
16,1885,Task3CM,ba88bf04
17,16,Task3CM,ba88bf04
16,1359,Task3CM,ba88bf04
17,93,Task3CM,ba88bf04
15,1346,Task3CM,ba88bf04
16,40,Task3CM,ba88bf04
15,668,Task3CM,ba88bf04
16,2183,Task3CM,ba88bf04
15,0,Task3CM,ba88bf04
16,295,Task3CM,ba88bf04
9,0,Task3CM,ba88bf04
16,1384,Task3CM,ba88bf04
9,0,Task3CM,ba88bf04
6,412,Task3CM,ba88bf04
16,3116,Task3CM,ba88bf04
9,0,Task3CM,ba88bf04
6,168,Task3CM,ba88bf04
5,228,Task3CM,ba88bf04
7,140,Task3CM,ba88bf04
6,1952,Task3CM,ba88bf04
8,680,Task3CM,ba88bf04
7,310,Task3CM,ba88bf04
16,791,Task3CM,ba88bf04
17,758,Task3CM,ba88bf04
16,281,Task3CM,ba88bf04
8,296,Task3CM,ba88bf04
10,339,Task3CM,ba88bf04
6,239,Task3CM,ba88bf04
16,264,Task3CM,ba88bf04
15,61,Task3CM,ba88bf04
16,228,Task3CM,ba88bf04
9,2570,Task3CM,ba88bf04
5,754,Task3CM,ba88bf04
16,138,Task3CM,ba88bf04
15,188,Task3CM,ba88bf04
16,431,Task3CM,ba88bf04
7,865,Task3CM,ba88bf04
9,234,Task3CM,ba88bf04
8,108,Task3CM,ba88bf04
6,217,Task3CM,ba88bf04
9,200,Task3CM,ba88bf04
7,0,Task3CM,ba88bf04
6,589,Task3CM,ba88bf04
9,1281,Task3CM,ba88bf04
16,704,Task3CM,ba88bf04
15,155,Task3CM,ba88bf04
17,557,Task3CM,ba88bf04
16,1051,Task3CM,ba88bf04
15,0,Task3CM,ba88bf04
16,2126,Task3CM,ba88bf04
17,0,Task3CM,ba88bf04
16,3783,Task3CM,ba88bf04
15,527,Task3CM,ba88bf04
16,1221,Task3CM,ba88bf04
15,1011,Task3CM,ba88bf04
16,4755,Task3CM,ba88bf04
