AOIName,FixationDuration,Stimulus,Participant
6,0,Task10CM,9679a6e6
4,46,Task10CM,9679a6e6
0,1421,Task10CM,9679a6e6
1,2119,Task10CM,9679a6e6
2,775,Task10CM,9679a6e6
3,291,Task10CM,9679a6e6
0,944,Task10CM,9679a6e6
4,498,Task10CM,9679a6e6
6,353,Task10CM,9679a6e6
7,758,Task10CM,9679a6e6
5,50,Task10CM,9679a6e6
4,622,Task10CM,9679a6e6
15,761,Task10CM,9679a6e6
16,211,Task10CM,9679a6e6
15,229,Task10CM,9679a6e6
16,209,Task10CM,9679a6e6
3,87,Task10CM,9679a6e6
0,124,Task10CM,9679a6e6
1,0,Task10CM,9679a6e6
0,572,Task10CM,9679a6e6
1,1866,Task10CM,9679a6e6
2,1568,Task10CM,9679a6e6
3,2545,Task10CM,9679a6e6
2,91,Task10CM,9679a6e6
3,164,Task10CM,9679a6e6
2,0,Task10CM,9679a6e6
15,0,Task10CM,9679a6e6
3,2526,Task10CM,9679a6e6
1,848,Task10CM,9679a6e6
3,999,Task10CM,9679a6e6
2,16,Task10CM,9679a6e6
0,104,Task10CM,9679a6e6
3,622,Task10CM,9679a6e6
7,43,Task10CM,9679a6e6
2,958,Task10CM,9679a6e6
3,2564,Task10CM,9679a6e6
15,199,Task10CM,9679a6e6
3,616,Task10CM,9679a6e6
4,1428,Task10CM,9679a6e6
3,1479,Task10CM,9679a6e6
16,62,Task10CM,9679a6e6
15,132,Task10CM,9679a6e6
4,2793,Task10CM,9679a6e6
5,492,Task10CM,9679a6e6
6,300,Task10CM,9679a6e6
5,4106,Task10CM,9679a6e6
6,3958,Task10CM,9679a6e6
7,1466,Task10CM,9679a6e6
10,988,Task10CM,9679a6e6
4,910,Task10CM,9679a6e6
6,123,Task10CM,9679a6e6
8,504,Task10CM,9679a6e6
5,310,Task10CM,9679a6e6
4,778,Task10CM,9679a6e6
15,126,Task10CM,9679a6e6
5,217,Task10CM,9679a6e6
4,1310,Task10CM,9679a6e6
16,120,Task10CM,9679a6e6
15,31,Task10CM,9679a6e6
16,31,Task10CM,9679a6e6
