AOIName,FixationDuration,Stimulus,Participant
4,49,Task6CP,9679a6e6
0,589,Task6CP,9679a6e6
1,166,Task6CP,9679a6e6
2,0,Task6CP,9679a6e6
0,417,Task6CP,9679a6e6
20,100,Task6CP,9679a6e6
24,61,Task6CP,9679a6e6
27,743,Task6CP,9679a6e6
3,0,Task6CP,9679a6e6
1,847,Task6CP,9679a6e6
7,0,Task6CP,9679a6e6
1,3962,Task6CP,9679a6e6
24,0,Task6CP,9679a6e6
27,93,Task6CP,9679a6e6
28,32,Task6CP,9679a6e6
1,1216,Task6CP,9679a6e6
3,45,Task6CP,9679a6e6
5,0,Task6CP,9679a6e6
7,140,Task6CP,9679a6e6
1,106,Task6CP,9679a6e6
3,2269,Task6CP,9679a6e6
1,155,Task6CP,9679a6e6
3,2348,Task6CP,9679a6e6
4,210,Task6CP,9679a6e6
6,0,Task6CP,9679a6e6
4,941,Task6CP,9679a6e6
0,171,Task6CP,9679a6e6
2,265,Task6CP,9679a6e6
4,451,Task6CP,9679a6e6
2,3102,Task6CP,9679a6e6
4,279,Task6CP,9679a6e6
6,1465,Task6CP,9679a6e6
4,4596,Task6CP,9679a6e6
2,171,Task6CP,9679a6e6
4,266,Task6CP,9679a6e6
6,1209,Task6CP,9679a6e6
4,187,Task6CP,9679a6e6
6,0,Task6CP,9679a6e6
5,539,Task6CP,9679a6e6
6,368,Task6CP,9679a6e6
5,1345,Task6CP,9679a6e6
6,524,Task6CP,9679a6e6
5,3215,Task6CP,9679a6e6
7,7114,Task6CP,9679a6e6
11,753,Task6CP,9679a6e6
7,3864,Task6CP,9679a6e6
9,5674,Task6CP,9679a6e6
7,3136,Task6CP,9679a6e6
9,433,Task6CP,9679a6e6
7,278,Task6CP,9679a6e6
9,6803,Task6CP,9679a6e6
7,189,Task6CP,9679a6e6
5,573,Task6CP,9679a6e6
7,0,Task6CP,9679a6e6
9,3910,Task6CP,9679a6e6
7,168,Task6CP,9679a6e6
11,4331,Task6CP,9679a6e6
10,1113,Task6CP,9679a6e6
12,575,Task6CP,9679a6e6
10,924,Task6CP,9679a6e6
12,322,Task6CP,9679a6e6
10,1071,Task6CP,9679a6e6
8,276,Task6CP,9679a6e6
10,1892,Task6CP,9679a6e6
12,94,Task6CP,9679a6e6
10,46,Task6CP,9679a6e6
8,137,Task6CP,9679a6e6
12,562,Task6CP,9679a6e6
14,1215,Task6CP,9679a6e6
13,293,Task6CP,9679a6e6
11,934,Task6CP,9679a6e6
13,229,Task6CP,9679a6e6
24,47,Task6CP,9679a6e6
13,46,Task6CP,9679a6e6
11,2111,Task6CP,9679a6e6
13,0,Task6CP,9679a6e6
11,618,Task6CP,9679a6e6
12,217,Task6CP,9679a6e6
10,76,Task6CP,9679a6e6
12,139,Task6CP,9679a6e6
10,108,Task6CP,9679a6e6
12,447,Task6CP,9679a6e6
24,233,Task6CP,9679a6e6
13,621,Task6CP,9679a6e6
9,5350,Task6CP,9679a6e6
7,230,Task6CP,9679a6e6
9,5138,Task6CP,9679a6e6
11,0,Task6CP,9679a6e6
9,894,Task6CP,9679a6e6
24,216,Task6CP,9679a6e6
21,0,Task6CP,9679a6e6
13,0,Task6CP,9679a6e6
11,517,Task6CP,9679a6e6
9,1294,Task6CP,9679a6e6
7,1542,Task6CP,9679a6e6
5,722,Task6CP,9679a6e6
9,857,Task6CP,9679a6e6
5,1068,Task6CP,9679a6e6
7,0,Task6CP,9679a6e6
9,1401,Task6CP,9679a6e6
7,77,Task6CP,9679a6e6
3,31,Task6CP,9679a6e6
1,0,Task6CP,9679a6e6
5,779,Task6CP,9679a6e6
7,31,Task6CP,9679a6e6
11,81,Task6CP,9679a6e6
24,0,Task6CP,9679a6e6
20,79,Task6CP,9679a6e6
28,0,Task6CP,9679a6e6
5,616,Task6CP,9679a6e6
9,2499,Task6CP,9679a6e6
11,223,Task6CP,9679a6e6
13,0,Task6CP,9679a6e6
11,3523,Task6CP,9679a6e6
9,722,Task6CP,9679a6e6
5,138,Task6CP,9679a6e6
11,728,Task6CP,9679a6e6
15,0,Task6CP,9679a6e6
7,1477,Task6CP,9679a6e6
5,43,Task6CP,9679a6e6
3,140,Task6CP,9679a6e6
5,3562,Task6CP,9679a6e6
9,988,Task6CP,9679a6e6
7,671,Task6CP,9679a6e6
11,635,Task6CP,9679a6e6
5,584,Task6CP,9679a6e6
7,1533,Task6CP,9679a6e6
21,0,Task6CP,9679a6e6
5,2543,Task6CP,9679a6e6
9,539,Task6CP,9679a6e6
5,909,Task6CP,9679a6e6
13,1157,Task6CP,9679a6e6
17,107,Task6CP,9679a6e6
13,123,Task6CP,9679a6e6
5,1151,Task6CP,9679a6e6
20,31,Task6CP,9679a6e6
9,3728,Task6CP,9679a6e6
13,470,Task6CP,9679a6e6
11,1136,Task6CP,9679a6e6
9,448,Task6CP,9679a6e6
11,1815,Task6CP,9679a6e6
12,537,Task6CP,9679a6e6
10,475,Task6CP,9679a6e6
11,2275,Task6CP,9679a6e6
9,156,Task6CP,9679a6e6
11,176,Task6CP,9679a6e6
9,0,Task6CP,9679a6e6
7,1978,Task6CP,9679a6e6
11,773,Task6CP,9679a6e6
15,0,Task6CP,9679a6e6
13,123,Task6CP,9679a6e6
9,447,Task6CP,9679a6e6
11,537,Task6CP,9679a6e6
13,0,Task6CP,9679a6e6
12,77,Task6CP,9679a6e6
11,155,Task6CP,9679a6e6
7,75,Task6CP,9679a6e6
9,0,Task6CP,9679a6e6
27,265,Task6CP,9679a6e6
13,0,Task6CP,9679a6e6
11,141,Task6CP,9679a6e6
9,1323,Task6CP,9679a6e6
11,846,Task6CP,9679a6e6
13,31,Task6CP,9679a6e6
11,30,Task6CP,9679a6e6
13,0,Task6CP,9679a6e6
11,189,Task6CP,9679a6e6
9,537,Task6CP,9679a6e6
27,0,Task6CP,9679a6e6
11,511,Task6CP,9679a6e6
28,2049,Task6CP,9679a6e6
27,0,Task6CP,9679a6e6
21,61,Task6CP,9679a6e6
17,76,Task6CP,9679a6e6
9,46,Task6CP,9679a6e6
13,148,Task6CP,9679a6e6
11,244,Task6CP,9679a6e6
9,1143,Task6CP,9679a6e6
15,0,Task6CP,9679a6e6
11,602,Task6CP,9679a6e6
27,180,Task6CP,9679a6e6
9,523,Task6CP,9679a6e6
13,0,Task6CP,9679a6e6
11,236,Task6CP,9679a6e6
29,30,Task6CP,9679a6e6
28,0,Task6CP,9679a6e6
27,0,Task6CP,9679a6e6
15,47,Task6CP,9679a6e6
11,7734,Task6CP,9679a6e6
15,29,Task6CP,9679a6e6
11,1124,Task6CP,9679a6e6
9,57,Task6CP,9679a6e6
11,5490,Task6CP,9679a6e6
9,209,Task6CP,9679a6e6
24,0,Task6CP,9679a6e6
27,22,Task6CP,9679a6e6
21,106,Task6CP,9679a6e6
20,322,Task6CP,9679a6e6
11,250,Task6CP,9679a6e6
15,0,Task6CP,9679a6e6
11,629,Task6CP,9679a6e6
27,0,Task6CP,9679a6e6
20,0,Task6CP,9679a6e6
21,124,Task6CP,9679a6e6
24,0,Task6CP,9679a6e6
20,0,Task6CP,9679a6e6
27,47,Task6CP,9679a6e6
20,129,Task6CP,9679a6e6
22,123,Task6CP,9679a6e6
27,630,Task6CP,9679a6e6
24,177,Task6CP,9679a6e6
20,0,Task6CP,9679a6e6
27,151,Task6CP,9679a6e6
28,62,Task6CP,9679a6e6
27,45,Task6CP,9679a6e6
28,0,Task6CP,9679a6e6
27,62,Task6CP,9679a6e6
28,32,Task6CP,9679a6e6
27,0,Task6CP,9679a6e6
24,18,Task6CP,9679a6e6
28,154,Task6CP,9679a6e6
20,0,Task6CP,9679a6e6
24,0,Task6CP,9679a6e6
27,45,Task6CP,9679a6e6
24,0,Task6CP,9679a6e6
28,0,Task6CP,9679a6e6
27,184,Task6CP,9679a6e6
28,0,Task6CP,9679a6e6
27,754,Task6CP,9679a6e6
15,0,Task6CP,9679a6e6
