AOIName,FixationDuration,Stimulus,Participant
4,99,Task11CM,66310afd
0,2239,Task11CM,66310afd
1,320,Task11CM,66310afd
0,1388,Task11CM,66310afd
1,1579,Task11CM,66310afd
2,2071,Task11CM,66310afd
0,1668,Task11CM,66310afd
4,78,Task11CM,66310afd
3,1878,Task11CM,66310afd
2,83,Task11CM,66310afd
3,618,Task11CM,66310afd
1,371,Task11CM,66310afd
14,1124,Task11CM,66310afd
15,693,Task11CM,66310afd
14,53,Task11CM,66310afd
0,2751,Task11CM,66310afd
1,2866,Task11CM,66310afd
2,1207,Task11CM,66310afd
0,892,Task11CM,66310afd
2,1328,Task11CM,66310afd
1,1117,Task11CM,66310afd
3,141,Task11CM,66310afd
2,1812,Task11CM,66310afd
3,677,Task11CM,66310afd
2,666,Task11CM,66310afd
3,1611,Task11CM,66310afd
2,0,Task11CM,66310afd
3,2387,Task11CM,66310afd
1,1626,Task11CM,66310afd
0,486,Task11CM,66310afd
1,172,Task11CM,66310afd
2,511,Task11CM,66310afd
3,5735,Task11CM,66310afd
4,6525,Task11CM,66310afd
3,7117,Task11CM,66310afd
4,2964,Task11CM,66310afd
3,928,Task11CM,66310afd
4,580,Task11CM,66310afd
5,0,Task11CM,66310afd
3,337,Task11CM,66310afd
4,93,Task11CM,66310afd
6,30,Task11CM,66310afd
3,1002,Task11CM,66310afd
2,448,Task11CM,66310afd
3,725,Task11CM,66310afd
2,181,Task11CM,66310afd
3,1086,Task11CM,66310afd
2,993,Task11CM,66310afd
4,4243,Task11CM,66310afd
3,1928,Task11CM,66310afd
4,7059,Task11CM,66310afd
3,0,Task11CM,66310afd
2,711,Task11CM,66310afd
3,0,Task11CM,66310afd
4,977,Task11CM,66310afd
3,586,Task11CM,66310afd
4,7415,Task11CM,66310afd
5,367,Task11CM,66310afd
4,975,Task11CM,66310afd
5,309,Task11CM,66310afd
4,1204,Task11CM,66310afd
6,31,Task11CM,66310afd
3,0,Task11CM,66310afd
5,1068,Task11CM,66310afd
6,354,Task11CM,66310afd
5,0,Task11CM,66310afd
6,2381,Task11CM,66310afd
5,442,Task11CM,66310afd
6,192,Task11CM,66310afd
7,617,Task11CM,66310afd
12,138,Task11CM,66310afd
14,397,Task11CM,66310afd
2,539,Task11CM,66310afd
3,218,Task11CM,66310afd
4,221,Task11CM,66310afd
2,707,Task11CM,66310afd
3,679,Task11CM,66310afd
14,508,Task11CM,66310afd
2,480,Task11CM,66310afd
3,572,Task11CM,66310afd
4,0,Task11CM,66310afd
3,1661,Task11CM,66310afd
4,542,Task11CM,66310afd
3,800,Task11CM,66310afd
4,177,Task11CM,66310afd
3,2738,Task11CM,66310afd
2,661,Task11CM,66310afd
3,234,Task11CM,66310afd
2,2091,Task11CM,66310afd
3,276,Task11CM,66310afd
4,155,Task11CM,66310afd
2,2594,Task11CM,66310afd
4,0,Task11CM,66310afd
2,3485,Task11CM,66310afd
4,32,Task11CM,66310afd
1,489,Task11CM,66310afd
3,614,Task11CM,66310afd
2,823,Task11CM,66310afd
3,3638,Task11CM,66310afd
5,403,Task11CM,66310afd
4,4302,Task11CM,66310afd
6,231,Task11CM,66310afd
5,2277,Task11CM,66310afd
4,108,Task11CM,66310afd
3,1169,Task11CM,66310afd
5,13452,Task11CM,66310afd
4,586,Task11CM,66310afd
5,1294,Task11CM,66310afd
4,712,Task11CM,66310afd
5,678,Task11CM,66310afd
6,551,Task11CM,66310afd
8,51,Task11CM,66310afd
6,402,Task11CM,66310afd
5,1803,Task11CM,66310afd
6,899,Task11CM,66310afd
5,541,Task11CM,66310afd
7,2782,Task11CM,66310afd
6,1302,Task11CM,66310afd
8,495,Task11CM,66310afd
6,5071,Task11CM,66310afd
7,821,Task11CM,66310afd
0,540,Task11CM,66310afd
7,325,Task11CM,66310afd
6,1359,Task11CM,66310afd
7,553,Task11CM,66310afd
8,3433,Task11CM,66310afd
5,139,Task11CM,66310afd
3,48,Task11CM,66310afd
2,712,Task11CM,66310afd
3,431,Task11CM,66310afd
2,541,Task11CM,66310afd
3,525,Task11CM,66310afd
4,404,Task11CM,66310afd
5,176,Task11CM,66310afd
8,495,Task11CM,66310afd
7,93,Task11CM,66310afd
8,0,Task11CM,66310afd
7,587,Task11CM,66310afd
5,815,Task11CM,66310afd
8,296,Task11CM,66310afd
7,3739,Task11CM,66310afd
5,243,Task11CM,66310afd
6,803,Task11CM,66310afd
5,0,Task11CM,66310afd
3,37,Task11CM,66310afd
4,170,Task11CM,66310afd
3,185,Task11CM,66310afd
4,1210,Task11CM,66310afd
5,0,Task11CM,66310afd
3,2613,Task11CM,66310afd
2,230,Task11CM,66310afd
3,647,Task11CM,66310afd
2,0,Task11CM,66310afd
1,124,Task11CM,66310afd
3,1163,Task11CM,66310afd
4,385,Task11CM,66310afd
3,2357,Task11CM,66310afd
4,634,Task11CM,66310afd
2,125,Task11CM,66310afd
3,140,Task11CM,66310afd
4,4957,Task11CM,66310afd
5,3849,Task11CM,66310afd
15,187,Task11CM,66310afd
14,423,Task11CM,66310afd
5,1091,Task11CM,66310afd
6,840,Task11CM,66310afd
5,544,Task11CM,66310afd
6,279,Task11CM,66310afd
4,852,Task11CM,66310afd
3,5340,Task11CM,66310afd
2,383,Task11CM,66310afd
4,9452,Task11CM,66310afd
3,403,Task11CM,66310afd
2,495,Task11CM,66310afd
4,2879,Task11CM,66310afd
3,5108,Task11CM,66310afd
2,679,Task11CM,66310afd
3,7859,Task11CM,66310afd
4,391,Task11CM,66310afd
3,618,Task11CM,66310afd
4,0,Task11CM,66310afd
3,2942,Task11CM,66310afd
4,2794,Task11CM,66310afd
5,5001,Task11CM,66310afd
0,47,Task11CM,66310afd
3,93,Task11CM,66310afd
4,20116,Task11CM,66310afd
3,1126,Task11CM,66310afd
4,13405,Task11CM,66310afd
3,790,Task11CM,66310afd
5,0,Task11CM,66310afd
6,190,Task11CM,66310afd
4,1935,Task11CM,66310afd
3,292,Task11CM,66310afd
4,4664,Task11CM,66310afd
6,80,Task11CM,66310afd
5,817,Task11CM,66310afd
4,549,Task11CM,66310afd
14,967,Task11CM,66310afd
5,184,Task11CM,66310afd
6,720,Task11CM,66310afd
5,1034,Task11CM,66310afd
7,309,Task11CM,66310afd
6,3139,Task11CM,66310afd
5,401,Task11CM,66310afd
6,167,Task11CM,66310afd
5,3960,Task11CM,66310afd
10,386,Task11CM,66310afd
8,556,Task11CM,66310afd
6,417,Task11CM,66310afd
14,322,Task11CM,66310afd
9,184,Task11CM,66310afd
7,351,Task11CM,66310afd
8,992,Task11CM,66310afd
14,250,Task11CM,66310afd
7,694,Task11CM,66310afd
8,45,Task11CM,66310afd
7,482,Task11CM,66310afd
14,2993,Task11CM,66310afd
15,0,Task11CM,66310afd
14,728,Task11CM,66310afd
6,1032,Task11CM,66310afd
5,355,Task11CM,66310afd
6,1314,Task11CM,66310afd
5,200,Task11CM,66310afd
6,504,Task11CM,66310afd
5,390,Task11CM,66310afd
6,525,Task11CM,66310afd
5,695,Task11CM,66310afd
6,42,Task11CM,66310afd
5,1543,Task11CM,66310afd
9,243,Task11CM,66310afd
5,478,Task11CM,66310afd
6,988,Task11CM,66310afd
5,0,Task11CM,66310afd
4,2612,Task11CM,66310afd
3,4674,Task11CM,66310afd
5,541,Task11CM,66310afd
4,885,Task11CM,66310afd
3,188,Task11CM,66310afd
5,171,Task11CM,66310afd
4,4170,Task11CM,66310afd
5,2788,Task11CM,66310afd
14,1757,Task11CM,66310afd
6,739,Task11CM,66310afd
14,1931,Task11CM,66310afd
6,154,Task11CM,66310afd
7,714,Task11CM,66310afd
14,1090,Task11CM,66310afd
6,390,Task11CM,66310afd
4,2811,Task11CM,66310afd
3,154,Task11CM,66310afd
6,46,Task11CM,66310afd
5,0,Task11CM,66310afd
4,2614,Task11CM,66310afd
3,136,Task11CM,66310afd
4,3131,Task11CM,66310afd
5,1374,Task11CM,66310afd
4,1115,Task11CM,66310afd
5,1223,Task11CM,66310afd
4,679,Task11CM,66310afd
9,0,Task11CM,66310afd
6,565,Task11CM,66310afd
14,4685,Task11CM,66310afd
15,0,Task11CM,66310afd
8,232,Task11CM,66310afd
7,415,Task11CM,66310afd
14,2294,Task11CM,66310afd
9,401,Task11CM,66310afd
6,237,Task11CM,66310afd
14,278,Task11CM,66310afd
6,180,Task11CM,66310afd
5,445,Task11CM,66310afd
3,1185,Task11CM,66310afd
4,267,Task11CM,66310afd
6,505,Task11CM,66310afd
7,165,Task11CM,66310afd
14,6654,Task11CM,66310afd
15,691,Task11CM,66310afd
10,171,Task11CM,66310afd
9,0,Task11CM,66310afd
8,278,Task11CM,66310afd
4,139,Task11CM,66310afd
3,448,Task11CM,66310afd
6,713,Task11CM,66310afd
4,248,Task11CM,66310afd
2,277,Task11CM,66310afd
0,541,Task11CM,66310afd
2,0,Task11CM,66310afd
0,691,Task11CM,66310afd
1,809,Task11CM,66310afd
9,309,Task11CM,66310afd
11,79,Task11CM,66310afd
7,722,Task11CM,66310afd
5,465,Task11CM,66310afd
6,387,Task11CM,66310afd
5,600,Task11CM,66310afd
14,16624,Task11CM,66310afd
