Participant,Task,Type,Story_CodeFirst_Naive,Exec_CodeFirst_Naive,Story_CodeFirst_Dynamic,Story_CodeFirst_Dynamic_Reps,Exec_CodeFirst_Dynamic,Exec_CodeFirst_Dynamic_Reps,Story_CommentFirst_Naive,Exec_CommentFirst_Naive,Story_CommentFirst_Dynamic,Story_CommentFirst_Dynamic_Reps,Exec_CommentFirst_Dynamic,Exec_CommentFirst_Dynamic_Reps,Story_CodeOnly_Naive,Exec_CodeOnly_Naive,Story_CodeOnly_Dynamic,Story_CodeOnly_Dynamic_Reps,Exec_CodeOnly_Dynamic,Exec_CodeOnly_Dynamic_Reps,Story_Global_Naive,Exec_Global_Naive,Story_Global_Dynamic,Story_Global_Dynamic_Reps,Exec_Global_Dynamic,Exec_Global_Dynamic_Reps,ReadingOrder_AOI,ReadingOrder_Line
4d750b0b,Task2CM,CM,0,0,0,0,0,0,0,0,0,0,0,0,-286,-235,-62,17,-15,8,-286,-235,-62,17,-15,8,"[9, 5, 0, 2, 0, 15, 13, 14, 15, 17, 13, 14, 0, 4, 2, 1, 2, 0, 1, 0, 11, 2, 1, 2, 4, 1, 2, 0, 2, 9, 3, 2, 3, 4, 2, 4, 3, 4, 2, 1, 0, 1, 2, 5, 2, 0, 1, 0, 2, 3, 4, 9, 3, 2, 3, 5, 7, 5, 3, 6, 4, 7, 2, 1, 0, 1, 4, 6, 3, 7, 6, 5, 1, 7, 9, 7, 5, 7, 6, 11, 7, 6, 11, 6, 7, 6, 7, 3, 7, 2, 7, 3, 5, 3, 8, 3, 6, 5, 3, 5, 3, 6, 7, 5, 3, 4, 5, 3, 14, 11, 14, 13, 9, 2, 3, 4, 2, 3, 7, 4, 7, 8, 6, 7, 11, 14, 13, 11, 16, 11, 5, 2, 3, 2, 6, 3, 7, 8, 5, 2, 7, 3, 2, 15, 14, 16, 11, 15, 16, 13, 3, 4, 3, 4, 3, 4, 3, 2, 7, 5, 11, 14, 17, 11, 14, 6, 4, 9, 7, 4, 3, 1, 2, 1, 2, 1, 2, 1, 4, 5, 4, 3, 6, 4, 6, 7, 4, 5, 4, 3, 4, 6, 5, 3, 5, 4, 3, 5, 4, 7, 6, 7, 6, 7, 3, 8, 4, 2, 10, 9, 3, 2, 6, 4, 2, 4, 3, 2, 1, 2, 0, 6, 2, 3, 6, 2, 4, 7, 4, 2, 1, 0, 6, 7, 3, 2, 3, 6, 2, 7, 2, 9, 5, 4, 3, 6, 4, 7, 4, 3, 4, 3, 0, 1, 4, 3, 2, 4, 1, 2, 0, 2, 5, 3, 2, 7, 4, 2, 3, 7, 13, 4, 3, 6, 4, 3, 5, 3, 2, 5, 7, 13, 14, 0, 6, 4, 6, 5, 3, 4, 3, 11, 13, 14, 13, 2, 4, 5, 6, 13, 9, 15, 14, 13, 14, 15, 14, 13, 16, 14, 15, 14, 13, 14, 16, 15, 13, 14, 17, 15, 14, 15, 13, 15, 13, 14, 13, 7, 4, 14, 13, 16, 14, 9, 6, 13, 14, 13, 11, 10, 2, 5, 3, 1, 13]","[9, 5, 0, 2, 0, 15, 13, 14, 15, 17, 13, 14, 0, 4, 2, 1, 2, 0, 1, 0, 11, 2, 1, 2, 4, 1, 2, 0, 2, 9, 3, 2, 3, 4, 2, 4, 3, 4, 2, 1, 0, 1, 2, 5, 2, 0, 1, 0, 2, 3, 4, 9, 3, 2, 3, 5, 7, 5, 3, 6, 4, 7, 2, 1, 0, 1, 4, 6, 3, 7, 6, 5, 1, 7, 9, 7, 5, 7, 6, 11, 7, 6, 11, 6, 7, 6, 7, 3, 7, 2, 7, 3, 5, 3, 8, 3, 6, 5, 3, 5, 3, 6, 7, 5, 3, 4, 5, 3, 14, 11, 14, 13, 9, 2, 3, 4, 2, 3, 7, 4, 7, 8, 6, 7, 11, 14, 13, 11, 16, 11, 5, 2, 3, 2, 6, 3, 7, 8, 5, 2, 7, 3, 2, 15, 14, 16, 11, 15, 16, 13, 3, 4, 3, 4, 3, 4, 3, 2, 7, 5, 11, 14, 17, 11, 14, 6, 4, 9, 7, 4, 3, 1, 2, 1, 2, 1, 2, 1, 4, 5, 4, 3, 6, 4, 6, 7, 4, 5, 4, 3, 4, 6, 5, 3, 5, 4, 3, 5, 4, 7, 6, 7, 6, 7, 3, 8, 4, 2, 10, 9, 3, 2, 6, 4, 2, 4, 3, 2, 1, 2, 0, 6, 2, 3, 6, 2, 4, 7, 4, 2, 1, 0, 6, 7, 3, 2, 3, 6, 2, 7, 2, 9, 5, 4, 3, 6, 4, 7, 4, 3, 4, 3, 0, 1, 4, 3, 2, 4, 1, 2, 0, 2, 5, 3, 2, 7, 4, 2, 3, 7, 13, 4, 3, 6, 4, 3, 5, 3, 2, 5, 7, 13, 14, 0, 6, 4, 6, 5, 3, 4, 3, 11, 13, 14, 13, 2, 4, 5, 6, 13, 9, 15, 14, 13, 14, 15, 14, 13, 16, 14, 15, 14, 13, 14, 16, 15, 13, 14, 17, 15, 14, 15, 13, 15, 13, 14, 13, 7, 4, 14, 13, 16, 14, 9, 6, 13, 14, 13, 11, 10, 2, 5, 3, 1, 13]"
