AOIName,FixationDuration,Stimulus,Participant
11,277,Task4CM,66b337a9
2,0,Task4CM,66b337a9
1,802,Task4CM,66b337a9
0,532,Task4CM,66b337a9
3,15,Task4CM,66b337a9
0,217,Task4CM,66b337a9
17,154,Task4CM,66b337a9
14,125,Task4CM,66b337a9
17,356,Task4CM,66b337a9
19,0,Task4CM,66b337a9
3,0,Task4CM,66b337a9
1,1039,Task4CM,66b337a9
4,30,Task4CM,66b337a9
1,300,Task4CM,66b337a9
2,558,Task4CM,66b337a9
3,4803,Task4CM,66b337a9
0,234,Task4CM,66b337a9
1,740,Task4CM,66b337a9
3,182,Task4CM,66b337a9
2,413,Task4CM,66b337a9
6,2307,Task4CM,66b337a9
4,956,Task4CM,66b337a9
3,139,Task4CM,66b337a9
6,855,Task4CM,66b337a9
7,32,Task4CM,66b337a9
6,999,Task4CM,66b337a9
7,91,Task4CM,66b337a9
6,2918,Task4CM,66b337a9
11,0,Task4CM,66b337a9
7,308,Task4CM,66b337a9
14,0,Task4CM,66b337a9
17,46,Task4CM,66b337a9
5,657,Task4CM,66b337a9
8,216,Task4CM,66b337a9
6,402,Task4CM,66b337a9
7,399,Task4CM,66b337a9
12,357,Task4CM,66b337a9
6,1871,Task4CM,66b337a9
7,15,Task4CM,66b337a9
6,2104,Task4CM,66b337a9
7,582,Task4CM,66b337a9
8,76,Task4CM,66b337a9
7,4271,Task4CM,66b337a9
8,0,Task4CM,66b337a9
7,387,Task4CM,66b337a9
8,1936,Task4CM,66b337a9
9,540,Task4CM,66b337a9
8,530,Task4CM,66b337a9
9,339,Task4CM,66b337a9
10,0,Task4CM,66b337a9
7,322,Task4CM,66b337a9
9,30,Task4CM,66b337a9
10,594,Task4CM,66b337a9
11,106,Task4CM,66b337a9
10,63,Task4CM,66b337a9
7,724,Task4CM,66b337a9
8,215,Task4CM,66b337a9
7,677,Task4CM,66b337a9
9,904,Task4CM,66b337a9
10,321,Task4CM,66b337a9
9,726,Task4CM,66b337a9
7,1719,Task4CM,66b337a9
9,725,Task4CM,66b337a9
7,0,Task4CM,66b337a9
8,136,Task4CM,66b337a9
