AOIName,FixationDuration,Stimulus,Participant
4,297,Task9CP,782b7c64
7,477,Task9CP,782b7c64
9,1234,Task9CP,782b7c64
14,263,Task9CP,782b7c64
5,32,Task9CP,782b7c64
4,108,Task9CP,782b7c64
0,371,Task9CP,782b7c64
1,0,Task9CP,782b7c64
0,811,Task9CP,782b7c64
1,0,Task9CP,782b7c64
0,89,Task9CP,782b7c64
2,292,Task9CP,782b7c64
1,293,Task9CP,782b7c64
0,292,Task9CP,782b7c64
1,586,Task9CP,782b7c64
4,965,Task9CP,782b7c64
3,835,Task9CP,782b7c64
6,0,Task9CP,782b7c64
8,62,Task9CP,782b7c64
5,139,Task9CP,782b7c64
4,85,Task9CP,782b7c64
6,59,Task9CP,782b7c64
5,599,Task9CP,782b7c64
1,0,Task9CP,782b7c64
3,493,Task9CP,782b7c64
1,192,Task9CP,782b7c64
3,77,Task9CP,782b7c64
5,647,Task9CP,782b7c64
4,446,Task9CP,782b7c64
3,353,Task9CP,782b7c64
2,32,Task9CP,782b7c64
5,754,Task9CP,782b7c64
0,156,Task9CP,782b7c64
2,246,Task9CP,782b7c64
5,371,Task9CP,782b7c64
3,277,Task9CP,782b7c64
5,140,Task9CP,782b7c64
3,416,Task9CP,782b7c64
4,82,Task9CP,782b7c64
3,1013,Task9CP,782b7c64
0,537,Task9CP,782b7c64
3,710,Task9CP,782b7c64
0,62,Task9CP,782b7c64
3,1566,Task9CP,782b7c64
1,2007,Task9CP,782b7c64
5,941,Task9CP,782b7c64
6,112,Task9CP,782b7c64
5,131,Task9CP,782b7c64
7,324,Task9CP,782b7c64
3,262,Task9CP,782b7c64
5,155,Task9CP,782b7c64
3,540,Task9CP,782b7c64
5,1386,Task9CP,782b7c64
8,170,Task9CP,782b7c64
3,767,Task9CP,782b7c64
6,261,Task9CP,782b7c64
7,0,Task9CP,782b7c64
9,2206,Task9CP,782b7c64
10,0,Task9CP,782b7c64
9,276,Task9CP,782b7c64
10,284,Task9CP,782b7c64
2,0,Task9CP,782b7c64
4,478,Task9CP,782b7c64
9,0,Task9CP,782b7c64
10,264,Task9CP,782b7c64
9,651,Task9CP,782b7c64
7,0,Task9CP,782b7c64
4,357,Task9CP,782b7c64
5,91,Task9CP,782b7c64
3,481,Task9CP,782b7c64
2,510,Task9CP,782b7c64
4,264,Task9CP,782b7c64
3,0,Task9CP,782b7c64
9,15,Task9CP,782b7c64
3,124,Task9CP,782b7c64
4,1695,Task9CP,782b7c64
7,173,Task9CP,782b7c64
9,360,Task9CP,782b7c64
10,97,Task9CP,782b7c64
9,132,Task9CP,782b7c64
7,32,Task9CP,782b7c64
4,0,Task9CP,782b7c64
7,329,Task9CP,782b7c64
5,766,Task9CP,782b7c64
0,15,Task9CP,782b7c64
5,694,Task9CP,782b7c64
8,93,Task9CP,782b7c64
6,46,Task9CP,782b7c64
7,95,Task9CP,782b7c64
9,723,Task9CP,782b7c64
12,0,Task9CP,782b7c64
9,493,Task9CP,782b7c64
11,56,Task9CP,782b7c64
14,769,Task9CP,782b7c64
7,172,Task9CP,782b7c64
9,440,Task9CP,782b7c64
5,169,Task9CP,782b7c64
8,753,Task9CP,782b7c64
6,216,Task9CP,782b7c64
5,561,Task9CP,782b7c64
1,584,Task9CP,782b7c64
3,116,Task9CP,782b7c64
1,0,Task9CP,782b7c64
3,1486,Task9CP,782b7c64
1,16,Task9CP,782b7c64
3,78,Task9CP,782b7c64
1,192,Task9CP,782b7c64
3,608,Task9CP,782b7c64
1,295,Task9CP,782b7c64
3,353,Task9CP,782b7c64
21,62,Task9CP,782b7c64
20,201,Task9CP,782b7c64
6,758,Task9CP,782b7c64
19,1041,Task9CP,782b7c64
21,0,Task9CP,782b7c64
8,226,Task9CP,782b7c64
9,402,Task9CP,782b7c64
10,177,Task9CP,782b7c64
7,415,Task9CP,782b7c64
4,155,Task9CP,782b7c64
1,647,Task9CP,782b7c64
11,0,Task9CP,782b7c64
8,479,Task9CP,782b7c64
3,741,Task9CP,782b7c64
19,92,Task9CP,782b7c64
1,201,Task9CP,782b7c64
0,232,Task9CP,782b7c64
