AOIName,FixationDuration,Stimulus,Participant
7,1098,Task5CM,782b7c64
2,201,Task5CM,782b7c64
5,0,Task5CM,782b7c64
3,355,Task5CM,782b7c64
1,245,Task5CM,782b7c64
0,1649,Task5CM,782b7c64
4,461,Task5CM,782b7c64
13,15,Task5CM,782b7c64
15,1311,Task5CM,782b7c64
16,325,Task5CM,782b7c64
17,449,Task5CM,782b7c64
16,0,Task5CM,782b7c64
15,62,Task5CM,782b7c64
13,46,Task5CM,782b7c64
8,155,Task5CM,782b7c64
7,155,Task5CM,782b7c64
4,0,Task5CM,782b7c64
0,1898,Task5CM,782b7c64
2,939,Task5CM,782b7c64
1,1208,Task5CM,782b7c64
0,677,Task5CM,782b7c64
2,0,Task5CM,782b7c64
1,681,Task5CM,782b7c64
2,2631,Task5CM,782b7c64
5,0,Task5CM,782b7c64
6,0,Task5CM,782b7c64
4,230,Task5CM,782b7c64
6,264,Task5CM,782b7c64
7,0,Task5CM,782b7c64
5,295,Task5CM,782b7c64
6,0,Task5CM,782b7c64
8,1890,Task5CM,782b7c64
5,0,Task5CM,782b7c64
4,47,Task5CM,782b7c64
3,77,Task5CM,782b7c64
1,402,Task5CM,782b7c64
2,123,Task5CM,782b7c64
0,16,Task5CM,782b7c64
1,95,Task5CM,782b7c64
0,616,Task5CM,782b7c64
1,1205,Task5CM,782b7c64
2,5399,Task5CM,782b7c64
1,463,Task5CM,782b7c64
2,2790,Task5CM,782b7c64
3,1744,Task5CM,782b7c64
0,603,Task5CM,782b7c64
2,473,Task5CM,782b7c64
1,1007,Task5CM,782b7c64
3,860,Task5CM,782b7c64
2,418,Task5CM,782b7c64
1,1477,Task5CM,782b7c64
4,622,Task5CM,782b7c64
3,1323,Task5CM,782b7c64
4,824,Task5CM,782b7c64
3,230,Task5CM,782b7c64
4,771,Task5CM,782b7c64
0,730,Task5CM,782b7c64
4,1378,Task5CM,782b7c64
2,505,Task5CM,782b7c64
4,587,Task5CM,782b7c64
2,312,Task5CM,782b7c64
1,169,Task5CM,782b7c64
4,1993,Task5CM,782b7c64
