AOIName,FixationDuration,Stimulus,Participant
9,0,Task8CM,5e4ae544
8,277,Task8CM,5e4ae544
0,4273,Task8CM,5e4ae544
4,27,Task8CM,5e4ae544
2,16,Task8CM,5e4ae544
0,1269,Task8CM,5e4ae544
2,1019,Task8CM,5e4ae544
0,1432,Task8CM,5e4ae544
4,0,Task8CM,5e4ae544
1,0,Task8CM,5e4ae544
0,1484,Task8CM,5e4ae544
1,0,Task8CM,5e4ae544
0,2127,Task8CM,5e4ae544
1,710,Task8CM,5e4ae544
0,232,Task8CM,5e4ae544
1,415,Task8CM,5e4ae544
3,662,Task8CM,5e4ae544
0,631,Task8CM,5e4ae544
3,153,Task8CM,5e4ae544
0,280,Task8CM,5e4ae544
2,0,Task8CM,5e4ae544
1,507,Task8CM,5e4ae544
3,2456,Task8CM,5e4ae544
4,1299,Task8CM,5e4ae544
5,5467,Task8CM,5e4ae544
4,1971,Task8CM,5e4ae544
2,0,Task8CM,5e4ae544
1,31,Task8CM,5e4ae544
0,407,Task8CM,5e4ae544
5,0,Task8CM,5e4ae544
4,250,Task8CM,5e4ae544
0,324,Task8CM,5e4ae544
4,1243,Task8CM,5e4ae544
5,2821,Task8CM,5e4ae544
0,77,Task8CM,5e4ae544
5,2682,Task8CM,5e4ae544
6,1853,Task8CM,5e4ae544
1,323,Task8CM,5e4ae544
6,3520,Task8CM,5e4ae544
14,539,Task8CM,5e4ae544
13,462,Task8CM,5e4ae544
11,0,Task8CM,5e4ae544
7,418,Task8CM,5e4ae544
8,92,Task8CM,5e4ae544
9,246,Task8CM,5e4ae544
5,16,Task8CM,5e4ae544
4,2074,Task8CM,5e4ae544
5,0,Task8CM,5e4ae544
6,108,Task8CM,5e4ae544
4,0,Task8CM,5e4ae544
6,0,Task8CM,5e4ae544
2,0,Task8CM,5e4ae544
3,62,Task8CM,5e4ae544
4,3095,Task8CM,5e4ae544
5,2061,Task8CM,5e4ae544
6,155,Task8CM,5e4ae544
5,1092,Task8CM,5e4ae544
8,153,Task8CM,5e4ae544
5,1867,Task8CM,5e4ae544
6,665,Task8CM,5e4ae544
8,0,Task8CM,5e4ae544
6,1511,Task8CM,5e4ae544
7,418,Task8CM,5e4ae544
6,912,Task8CM,5e4ae544
7,790,Task8CM,5e4ae544
6,108,Task8CM,5e4ae544
7,0,Task8CM,5e4ae544
8,540,Task8CM,5e4ae544
7,200,Task8CM,5e4ae544
5,2523,Task8CM,5e4ae544
7,0,Task8CM,5e4ae544
5,1957,Task8CM,5e4ae544
6,2937,Task8CM,5e4ae544
4,88,Task8CM,5e4ae544
6,630,Task8CM,5e4ae544
9,108,Task8CM,5e4ae544
7,769,Task8CM,5e4ae544
8,0,Task8CM,5e4ae544
5,0,Task8CM,5e4ae544
6,694,Task8CM,5e4ae544
7,92,Task8CM,5e4ae544
4,1183,Task8CM,5e4ae544
6,0,Task8CM,5e4ae544
7,135,Task8CM,5e4ae544
9,754,Task8CM,5e4ae544
6,123,Task8CM,5e4ae544
7,1493,Task8CM,5e4ae544
9,772,Task8CM,5e4ae544
13,539,Task8CM,5e4ae544
9,279,Task8CM,5e4ae544
13,246,Task8CM,5e4ae544
7,1493,Task8CM,5e4ae544
6,388,Task8CM,5e4ae544
7,1385,Task8CM,5e4ae544
5,523,Task8CM,5e4ae544
6,1419,Task8CM,5e4ae544
7,0,Task8CM,5e4ae544
6,615,Task8CM,5e4ae544
9,326,Task8CM,5e4ae544
11,32,Task8CM,5e4ae544
7,31,Task8CM,5e4ae544
5,25,Task8CM,5e4ae544
9,199,Task8CM,5e4ae544
8,445,Task8CM,5e4ae544
6,618,Task8CM,5e4ae544
3,541,Task8CM,5e4ae544
4,224,Task8CM,5e4ae544
8,308,Task8CM,5e4ae544
6,0,Task8CM,5e4ae544
5,905,Task8CM,5e4ae544
7,2852,Task8CM,5e4ae544
5,693,Task8CM,5e4ae544
7,1481,Task8CM,5e4ae544
5,154,Task8CM,5e4ae544
4,870,Task8CM,5e4ae544
5,247,Task8CM,5e4ae544
7,405,Task8CM,5e4ae544
8,16,Task8CM,5e4ae544
11,140,Task8CM,5e4ae544
8,249,Task8CM,5e4ae544
7,645,Task8CM,5e4ae544
6,1088,Task8CM,5e4ae544
5,1967,Task8CM,5e4ae544
6,62,Task8CM,5e4ae544
5,614,Task8CM,5e4ae544
6,552,Task8CM,5e4ae544
7,218,Task8CM,5e4ae544
8,338,Task8CM,5e4ae544
6,1418,Task8CM,5e4ae544
8,741,Task8CM,5e4ae544
7,721,Task8CM,5e4ae544
5,631,Task8CM,5e4ae544
6,1045,Task8CM,5e4ae544
7,124,Task8CM,5e4ae544
6,0,Task8CM,5e4ae544
5,317,Task8CM,5e4ae544
6,831,Task8CM,5e4ae544
8,0,Task8CM,5e4ae544
6,639,Task8CM,5e4ae544
5,353,Task8CM,5e4ae544
6,0,Task8CM,5e4ae544
7,122,Task8CM,5e4ae544
