AOIName,FixationDuration,Stimulus,Participant
6,34,Task9CM,625d844e
3,387,Task9CM,625d844e
1,0,Task9CM,625d844e
0,515,Task9CM,625d844e
13,714,Task9CM,625d844e
14,0,Task9CM,625d844e
13,47,Task9CM,625d844e
11,209,Task9CM,625d844e
13,596,Task9CM,625d844e
16,0,Task9CM,625d844e
13,47,Task9CM,625d844e
11,0,Task9CM,625d844e
13,1881,Task9CM,625d844e
6,91,Task9CM,625d844e
4,100,Task9CM,625d844e
14,355,Task9CM,625d844e
13,138,Task9CM,625d844e
5,183,Task9CM,625d844e
6,93,Task9CM,625d844e
9,600,Task9CM,625d844e
2,108,Task9CM,625d844e
1,157,Task9CM,625d844e
0,908,Task9CM,625d844e
1,41,Task9CM,625d844e
0,31,Task9CM,625d844e
11,108,Task9CM,625d844e
5,169,Task9CM,625d844e
10,231,Task9CM,625d844e
9,433,Task9CM,625d844e
1,487,Task9CM,625d844e
2,172,Task9CM,625d844e
0,2099,Task9CM,625d844e
1,1033,Task9CM,625d844e
2,261,Task9CM,625d844e
1,1397,Task9CM,625d844e
2,1200,Task9CM,625d844e
3,0,Task9CM,625d844e
2,347,Task9CM,625d844e
1,0,Task9CM,625d844e
0,1397,Task9CM,625d844e
2,93,Task9CM,625d844e
1,0,Task9CM,625d844e
2,856,Task9CM,625d844e
1,362,Task9CM,625d844e
2,190,Task9CM,625d844e
1,540,Task9CM,625d844e
0,1327,Task9CM,625d844e
1,0,Task9CM,625d844e
0,140,Task9CM,625d844e
1,211,Task9CM,625d844e
2,531,Task9CM,625d844e
1,280,Task9CM,625d844e
3,668,Task9CM,625d844e
4,176,Task9CM,625d844e
3,3149,Task9CM,625d844e
4,172,Task9CM,625d844e
2,92,Task9CM,625d844e
3,168,Task9CM,625d844e
2,805,Task9CM,625d844e
0,1185,Task9CM,625d844e
3,92,Task9CM,625d844e
2,234,Task9CM,625d844e
0,1205,Task9CM,625d844e
1,278,Task9CM,625d844e
3,541,Task9CM,625d844e
0,451,Task9CM,625d844e
3,0,Task9CM,625d844e
4,32,Task9CM,625d844e
3,1508,Task9CM,625d844e
0,263,Task9CM,625d844e
4,602,Task9CM,625d844e
3,414,Task9CM,625d844e
1,262,Task9CM,625d844e
0,387,Task9CM,625d844e
2,450,Task9CM,625d844e
1,171,Task9CM,625d844e
2,323,Task9CM,625d844e
4,757,Task9CM,625d844e
3,401,Task9CM,625d844e
0,169,Task9CM,625d844e
4,987,Task9CM,625d844e
5,349,Task9CM,625d844e
4,449,Task9CM,625d844e
5,758,Task9CM,625d844e
4,216,Task9CM,625d844e
5,273,Task9CM,625d844e
4,0,Task9CM,625d844e
5,1084,Task9CM,625d844e
6,141,Task9CM,625d844e
5,496,Task9CM,625d844e
4,1253,Task9CM,625d844e
5,0,Task9CM,625d844e
4,185,Task9CM,625d844e
6,219,Task9CM,625d844e
3,78,Task9CM,625d844e
13,191,Task9CM,625d844e
1,238,Task9CM,625d844e
2,969,Task9CM,625d844e
4,541,Task9CM,625d844e
5,0,Task9CM,625d844e
3,0,Task9CM,625d844e
2,175,Task9CM,625d844e
1,355,Task9CM,625d844e
5,169,Task9CM,625d844e
