Time;Gaze.X;GazeY;SubjectID;Snippet;TrialNumber
24185976,2268;1248,89014991381;775,540298997126;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24185997,1232;1244,07897917575;810,767060666548;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186012,721;1243,58280644475;814,085499999773;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186027,6309;1241,73232423611;816,74740110374;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186042,6391;1243,85184933713;815,313174734194;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186057,9832;1247,30048047669;810,599076704244;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186073,6502;1251,89685419639;799,121889528676;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186089,0763;1251,55802074486;795,278026576843;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186105,083;1251,69769968916;795,375937884058;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186126,0133;1249,52223180562;789,927299827944;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186152,778;1244,57946762119;790,813687879571;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186168,2255;1235,65021359603;797,790793443098;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186183,3773;1234,51179385664;801,035482558505;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186199,1967;1235,57813928678;802,191000852194;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186215,1749;1236,13103130895;803,348044394472;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186230,3195;1244,08756085153;810,302593800307;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186246,181;1242,73861627713;727,633886297733;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186274,9459;1242,55421827422;716,146849994765;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186293,1771;1243,16679107121;693,415007422463;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186308,344;1258,07914385965;671,919046416203;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186324,0956;1259,99820435653;664,727450839695;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186339,2933;1264,12297827035;662,651381924335;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186354,1755;1262,04976493079;670,174015882097;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186370,1656;1263,00363801791;668,402658061413;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186385,3042;1259,50864246292;666,33413130951;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186401,3788;1255,22444421973;667,847712092034;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186426,0432;1254,38604402069;665,015061601407;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186447,498;1255,11380492352;664,003816327761;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186462,6336;1259,3198647995;663,018691361248;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186477,9875;1261,6393006565;661,296816884448;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186493,4971;1263,63495842475;661,300960386287;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186509,2754;1262,98384997344;664,002286579854;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186525,0281;1258,80721917438;664,1371574649;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186540,693;1256,57386914236;665,675433014155;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186556,4047;1256,12271452767;666,616662667147;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186576,0334;1255,64697359545;669,875933737357;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186602,1842;1255,61782858459;670,454858033613;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186617,7436;1256,92004283857;675,713183925792;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186633,3959;1257,90503315647;676,136384830876;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186649,1815;1256,591007751;675,489457223511;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186665,1518;1256,36377650102;675,243339862175;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186680,3438;1258,95996292884;673,795660929131;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186696,1551;1260,4021686775;672,270089398229;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186725,1491;1256,20289168784;672,415167596497;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186743,075;1255,23954075508;672,769300549022;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186758,8196;1255,94305010678;673,290807335447;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186773,24;1249,48902489429;681,146601545813;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186788,9916;1244,38535800403;685,707757752154;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186804,1166;1244,51894776985;686,088574391593;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186912,5555;1239,79021483122;687,087432848103;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186928,3513;1259,05117964837;668,041895014093;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186944,5525;1268,27350120769;627,885651380456;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186960,2671;1267,89431437909;622,821613888999;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186975,2567;1261,66503704521;647,158531810115;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24186990,4562;1261,30168631255;618,4691615137;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187006,1345;1260,36023742586;618,973245502238;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187025,954;1249,6393767742;593,888086364435;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187052,5768;1248,23188075301;615,56338453393;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187067,7095;1247,40113277683;614,6753733538;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187083,7977;1255,9903307334;621,880575255479;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187098,6383;1258,14568898327;621,217505901667;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187114,8578;1268,23830211486;668,785939305586;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187130,4877;1269,14595222248;667,842712689791;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187146,331;1270,66313027374;665,732058369409;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187175,1061;1276,49126314131;680,286073081876;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187192,6255;1276,07389834578;673,738723566414;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187207,8972;1275,19212465703;672,495115837761;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187223,2746;1272,98941257928;678,425584349055;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187239,0502;1270,11513367281;664,346916134845;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187255,1865;1274,77516590711;637,451647657618;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187270,4284;1271,45638654576;633,038601328082;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187285,9599;1264,1544201133;643,952516658847;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187301,6546;1264,75999180188;641,65572071985;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187325,8576;1259,67545737275;654,62917204376;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187348,1301;1255,11963214559;658,87681501565;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187363,0141;1251,47092954787;667,166147133053;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187378,0436;1246,6646124775;673,595636491598;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187393,4633;1248,73924343303;676,169609888861;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187409,5742;1251,64061732176;676,388313243231;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187424,7318;1253,42698852887;673,779962896892;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187440,4571;1255,84945792685;674,836881089053;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187456,4595;1259,13910406323;676,639513000706;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187476,0433;1256,88432552095;676,70955640974;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187501,6766;1255,17749487775;677,344330232397;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187517,1452;1253,94625657895;677,456549005601;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187531,8623;1249,96399420231;675,412487588473;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187547,3706;1250,02813454806;674,370972071277;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187562,3696;1248,88138809226;672,79583634334;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187577,3087;1248,34973194266;671,956622302814;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187592,6865;1247,48930414929;672,611201571509;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187608,3442;1247,79896366296;673,128090246023;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187625,1416;1249,35798518813;666,779607842451;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187656,3081;1248,14724250637;671,392838468263;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187672,3776;1245,63476436398;678,789587674313;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187688,0143;1240,04434277958;682,811099485177;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187703,4361;1238,82602753673;682,146410562764;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187719,4807;1240,61033330012;679,368799115863;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187734,0319;1244,28988318781;676,590265682431;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187749,7051;1244,71343917377;673,386306784192;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187775,8573;1249,9117556417;670,203389395331;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187796,2748;1253,83137410919;676,559596918439;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187812,1661;1256,91204050429;685,756684798401;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187826,7287;1256,82924113978;703,476398965014;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187841,7415;1252,57981448736;697,205872087676;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187856,9858;1251,78234257572;690,166118300988;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187872,9814;1244,58706331062;674,918665079581;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187888,3017;1243,79335729982;672,255399567892;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187903,4397;1242,17092386697;670,141271480834;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187925,6957;1244,37761400498;668,961804128261;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187949,8133;1245,46856422713;672,787858228653;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187965,4938;1251,11890521331;682,279512359785;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187980,814;1249,30607704471;684,097145827295;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24187996,2018;1244,71452494901;681,607563543398;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188011,8894;1242,21105057582;677,89875390731;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188027,0512;1236,60777566324;674,312373096182;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188042,9213;1235,29390979375;671,217448121886;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188058,5772;1232,50959142434;668,370139009586;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188075,0583;1235,20498279069;668,104454631018;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188090,0806;1232,67081024089;665,76790294639;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188105,3195;1232,94197724463;663,467328131844;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188120,2587;1233,51272412687;661,160495044334;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188136,0682;1234,76119963415;654,697588611248;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188152,4617;1235,95828639359;651,30375628471;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188168,182;1242,06990443499;660,054315154942;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188183,3561;1243,16545594908;661,630775190211;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188198,5463;1245,78475487164;664,374257303545;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188226,0125;1250,79291499267;672,973238160017;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188244,5349;1250,06514904183;670,774234494136;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188259,7324;1249,51084335908;668,912860432079;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188275,4125;1252,59576525056;658,171088337224;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188291,0677;1256,65029154815;657,285938148829;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188306,5074;1257,58617825727;657,094742169009;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188321,9257;1256,93406479535;654,789956673834;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188337,0768;1253,81778754372;659,548013337682;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188352,7019;1252,65086767399;660,9947535497;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188376,0268;1251,83251517526;664,091485716219;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188399,4126;1250,48957046458;661,759362058377;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188414,6422;1248,8772175638;664,307089662304;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188430,0689;1250,3496255545;666,090548705631;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188445,4233;1253,48241628114;665,574809890485;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188460,6638;1254,3044864063;667,340246124145;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188475,5779;1253,91977296459;667,246369901633;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188491,1846;1253,5259085763;666,353865542441;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188506,5889;1253,18052426343;666,118830178198;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188537,6381;1252,15322504856;665,509237032122;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188553,082;1251,59089726971;664,247213677836;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188568,2554;1252,74361037258;663,598632274631;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188584,0898;1253,44613939204;663,641341989766;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188600,274;1254,83157065164;664,64364862135;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188616,0753;1256,06050802705;669,152443524825;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188631,2867;1256,22164846344;670,172791456303;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188646,2572;1256,09397240671;670,647044500071;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188676,1348;1250,4794970103;661,758206019333;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188692,4134;1252,81344043504;663,563859133723;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188708,1594;1254,97578320166;661,752471568583;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188723,7715;1255,16893935082;659,71229936336;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188738,8845;1261,70666488726;662,422923723501;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188754,1585;1263,41938980463;660,631843669742;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188769,839;1264,00398227975;661,574463071003;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188784,9448;1264,27812289603;663,050810088653;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188800,4162;1261,43446980686;664,089426117188;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188825,8648;1258,99423580948;666,741315111497;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188846,6364;1255,62618549267;669,9432886548;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188862,2171;1252,94416007448;673,655604157977;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188878,3754;1262,72662903318;662,906097967876;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188893,5924;1262,85546159657;660,327240291899;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188909,2556;1260,06263873155;661,331459854139;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188925,3532;1259,96817476208;660,671406681879;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188940,7155;1260,89226244068;660,089538745507;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188956,2729;1262,14491449137;662,302592111454;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24188974,913;1253,73610543294;678,292839208434;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24189002,0617;1253,49120513073;679,495719596141;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24189017,2448;1255,01866266528;675,601360477297;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24189032,8327;1257,55892644397;671,257649262332;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24189048,0556;1258,47132359117;668,212916674881;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
24189063,5467;1255,23161937153;675,169809661663;1ce913d5-069e-4146-9f00-0e5864133078;FixationCross_0;0
