AOIName,FixationDuration,Stimulus,Participant
5,83,Task9CP,615db7bf
0,207,Task9CP,615db7bf
1,0,Task9CP,615db7bf
3,45,Task9CP,615db7bf
0,403,Task9CP,615db7bf
1,492,Task9CP,615db7bf
0,109,Task9CP,615db7bf
4,156,Task9CP,615db7bf
19,460,Task9CP,615db7bf
2,1017,Task9CP,615db7bf
1,448,Task9CP,615db7bf
5,2329,Task9CP,615db7bf
7,0,Task9CP,615db7bf
2,995,Task9CP,615db7bf
4,123,Task9CP,615db7bf
2,170,Task9CP,615db7bf
1,1892,Task9CP,615db7bf
3,785,Task9CP,615db7bf
1,722,Task9CP,615db7bf
2,1462,Task9CP,615db7bf
1,201,Task9CP,615db7bf
0,15,Task9CP,615db7bf
2,2425,Task9CP,615db7bf
0,1146,Task9CP,615db7bf
1,417,Task9CP,615db7bf
0,277,Task9CP,615db7bf
1,220,Task9CP,615db7bf
0,124,Task9CP,615db7bf
1,231,Task9CP,615db7bf
2,570,Task9CP,615db7bf
0,757,Task9CP,615db7bf
2,184,Task9CP,615db7bf
0,1326,Task9CP,615db7bf
2,629,Task9CP,615db7bf
4,542,Task9CP,615db7bf
0,184,Task9CP,615db7bf
1,448,Task9CP,615db7bf
3,61,Task9CP,615db7bf
1,100,Task9CP,615db7bf
3,418,Task9CP,615db7bf
5,16,Task9CP,615db7bf
6,0,Task9CP,615db7bf
3,59,Task9CP,615db7bf
5,215,Task9CP,615db7bf
3,93,Task9CP,615db7bf
5,3261,Task9CP,615db7bf
3,202,Task9CP,615db7bf
5,2555,Task9CP,615db7bf
1,478,Task9CP,615db7bf
0,400,Task9CP,615db7bf
5,1123,Task9CP,615db7bf
7,29,Task9CP,615db7bf
6,587,Task9CP,615db7bf
7,961,Task9CP,615db7bf
8,120,Task9CP,615db7bf
6,446,Task9CP,615db7bf
9,0,Task9CP,615db7bf
7,77,Task9CP,615db7bf
11,0,Task9CP,615db7bf
9,0,Task9CP,615db7bf
10,444,Task9CP,615db7bf
9,138,Task9CP,615db7bf
10,1384,Task9CP,615db7bf
11,104,Task9CP,615db7bf
10,339,Task9CP,615db7bf
8,294,Task9CP,615db7bf
10,0,Task9CP,615db7bf
1,185,Task9CP,615db7bf
0,136,Task9CP,615db7bf
1,247,Task9CP,615db7bf
16,139,Task9CP,615db7bf
3,187,Task9CP,615db7bf
1,905,Task9CP,615db7bf
0,799,Task9CP,615db7bf
1,937,Task9CP,615db7bf
0,506,Task9CP,615db7bf
3,16,Task9CP,615db7bf
1,2119,Task9CP,615db7bf
0,31,Task9CP,615db7bf
1,0,Task9CP,615db7bf
0,0,Task9CP,615db7bf
2,0,Task9CP,615db7bf
1,254,Task9CP,615db7bf
0,1716,Task9CP,615db7bf
1,457,Task9CP,615db7bf
0,771,Task9CP,615db7bf
1,1291,Task9CP,615db7bf
3,0,Task9CP,615db7bf
0,2345,Task9CP,615db7bf
1,15,Task9CP,615db7bf
0,155,Task9CP,615db7bf
14,16,Task9CP,615db7bf
1,2792,Task9CP,615db7bf
3,690,Task9CP,615db7bf
1,166,Task9CP,615db7bf
3,2733,Task9CP,615db7bf
1,232,Task9CP,615db7bf
